sentence1	sentence2	label
they should be declared not guilty due to cultural differences .	speaking in the parents ' defense , tom molomby , sc , said that , as the parents came from india , where homeopathy is in common use ,	justify
basic well-understood concepts in chemistry and physics would have to be wrong .	for homeopathic treatments to work ,	condition
homeopathy is a form of alternative medicine which treats patients with massively diluted forms of substances that , if given to a healthy person undiluted , would cause symptoms similar to the disease .	typical treatments take the dilutions , with ritualised shaking between each step of the dilution , past the level where any molecules of the original substance are likely to remain ;	no_relation
image : jambula .	but they soon dropped them in favour of homeopathy ,	no_relation
microsoft waits for death of internet explorer 6	tuesday , march 8 , 2011	circumstance
microsoft announced on friday that it is time for ie6 users to move away from the antiquated 10-year-old browser .	microsoft has replaced it with three newer versions .	elaboration
its name was internet explorer 6 .	""" [ ten ] years ago , a browser was born ."	preparation
"it 's time to say goodbye , "" microsoft says on "" the internet explorer 6 countdown "" ."	now that we 're in 2011 , in an era of modern web standards ,	circumstance
, but over the past 30 days it s been # 3 , a couple of points behind safari - and nearly tied with chrome .	it might be a statistical blip .	concession
"ie could fall to fourth place . """	but if it is n't , and chrome continues to surge ,	condition
they are forced to accommodate older out-of-date technology to support ie6 users .	as they design their web pages for the newer browsers with advanced web technology and geared to the newest web core markup language html 5 ,	circumstance
the internet security firm secunia.com , has said that as of march 4 , 2011 , ie6 has 277 vulnerabilities ;	"39 percent of these are rated "" highly critical "" ."	elaboration
microsoft 's internet explorer 6 is one of the most successful software products ever	as measured by its durability and the massive numbers of people who have used it .	justify
but it has outlived its usefulness ,	and microsoft no longer wants to support it .	result
"on a new website , "" the internet explorer 6 countdown "" , microsoft has launched an aggressive campaign to persuade users to stop using ie6"	"it 's time to say goodbye , "" microsoft says on "" the internet explorer 6 countdown "" ."	no_relation
the internet security firm secunia.com , has said that as of march 4 , 2011 , ie6 has 277 vulnerabilities ;	"it 's time to say goodbye , "" microsoft says on "" the internet explorer 6 countdown "" ."	no_relation
valeska paris , an australian woman and former scientologist , has claimed that the church of scientology imprisoned her for twelve years aboard the scientology - owned cruise ship , freewinds .	the church of scientology 's cruise ship freewinds in bonaire .	background
but her parents moved her to the united kingdom	when she was six	circumstance
she was told to disconnect from her mother .	in 1995 , at age seventeen ,	circumstance
but ended up spending twelve years there .	paris claims she was first sent to the ship aged eighteen for two weeks as a teenager	concession
and that i needed to disconnect from her	because she was suppressive . valeska paris	cause
and that i needed to disconnect from her	because she was suppressive .	cause
after her ex-husband and paris 's father , albert jaquier , committed suicide	after he lost his fortune to scientology .	cause
ended up being a walking zombie .	and due to lack of sleep	cause
she was eventually sent to rehabilitation project force in sydney , which the church describes as a religious retreat , but critics charge is a forced work camp .	here , she met her future husband and subsequently left the church .	result
the church denied these allegations :	in a statement to the australian broadcasting corporation ,	circumstance
paris was born in switzerland	because she was suppressive . valeska paris	no_relation
they also claimed paris was a volunteer and claim she has a vested interest for misrepresenting her experiences with the church .	paris claims she was first sent to the ship aged eighteen for two weeks as a teenager	no_relation
almost half of all australian primary school children are mild to moderately iodine deficient , researchers say .	a new study documenting iodine nutritional status in australian school children has revealed many are not getting enough iodine - which can lead to mental and growth retardation .	elaboration
the report has prompted calls for all edible salt to be iodised .	they say adding the mineral to salt is the simplest and most effective method of preventing iodine deficiency disorders .	background
tasmania was excluded from the study -	where an voluntary iodine fortification program using iodised salt in bread , is ongoing .	cause
"they call for "" urgent implementation of mandatory iodisation of all edible salt in australia . """	the authors say the results confirm the existence of inadequate iodine intake in the australian population .	justify
professor cres eastman , director of the national iodine nutrition study , and chairman of the australian centre for control of iodine deficiency disorders , says it is crucial that children and pregnant women in particular have an adequate intake of iodine .	iodine deficiency can lead to serious health problems including brain damage , stunted growth and deafness .	justify
the report says the decline in iodine intake appears to be due to changes in the dairy industry , where chlorine-containing sanitisers have replaced iodine-containing sanitisers .	iodine released from these chemicals into milk has been the major source of dietary iodine in australia for at least four decades , but is now declining .	justify
another contributory factor has been the decreasing consumption of iodised salt used in foods .	the report states that few if any food manufacturers use iodised salt in the preparation and manufacture of foods .	evidence
he says authorities are reacting slowly to his urgent calls for mandatory iodised salt .	professor eastman says iodine is added to only 10 per cent of australian salt in contravention of a world health organisation recommendation that all salt be iodised .	background
"so if we go to the pregnant woman , she does n't get enough iodine , she wo n't make enough thyroid hormone , and the foetus wo n't get the amount of thyroid hormone it needs for adequate and proper development of the brain , so you 'll then see consequences being loss of iq , learning difficulties , hearing difficulties and other neurological problems , "" professor eastman said ."	""" the effects of iodine deficiency are dependent upon how severe it is and when it occurs ."	background
""" pregnant women in australia are getting about half as much as what they require on a daily basis ."	"so that alarms me , because there 's quite serious potential for adverse effects and brain damage in the next generation of children born in this country , "" he said ."	evaluation
you lose 15 iq points , on average .	""" if iodine deficiency is serious"	condition
lydia buchtmann for food standards australia new zealand , says they are looking at mandatory guidelines on iodine by the end of the year .	she says the issue is complicated and will take time to get right .	concession
""" it is reasonable to assume that pregnant women and breastfeeding mothers are also iodine deficient ,"	"putting the next generation of children born in this country at risk of the neuropsychological consequences of iodine deficiency . """	result
the report has prompted calls for all edible salt to be iodised .	another contributory factor has been the decreasing consumption of iodised salt used in foods .	no_relation
where an voluntary iodine fortification program using iodised salt in bread , is ongoing .	thursday , february 23 , 2006	no_relation
the world health organisation ( who ) recommends that every country should iodise all edible salt .	"but at the other end of the scale we 've got to make sure the people who eat a lot of food - we all know the teenage boy who comes home from school and eats a whole loaf of bread - that those people do n't get too much and get overdose , "" ms bauchtman said ."	no_relation
they perpetrated such reckless action as firing 36 shells at kpa civil police posts under the absurd pretext that the kpa fired one shell at the south side .	"six shells of them hit the area near kpa civil police posts 542 and 543 and other 15 shells fell near kpa civil police posts 250 and 251 "" , said kcna ."	elaboration
but south korea evacuated about 80 people in the town of yeoncheon	after at least one shell landed near the area .	circumstance
after the exchange of fire , north korea stated it would attack any loudspeakers broadcasting propaganda and would respond , militarily , within 48 hours	if the broadcasts do not stop .	condition
to witness city mayor hau lung-bin and other dignitaries ceremoniously flip the switch	to light hundreds of colorful lantern scenes in and around the 240,000 square meter memorial park .	purpose
the centerpiece of this rock concert-like performance is a 15 meter high rotating pig equipped with a fog machine , laser light show and theme music .	the theme of this years lantern festival revolves around the 12 year chinese zodiac cycles year of the pig .	background
the taipei lantern festival continues a 2000 year old tradition of light related festivals	marking the end of the chinese new year celebrations .	elaboration
there is even a section of lanterns sponsored by foreign countries .	the malaysia tourism board was quite prominent at the main entrance to the grounds .	elaboration
people flock to see the lantern scenes and enjoy the festival atmosphere	as they carry lanterns , given away by the city and bought from street vendors at the event .	circumstance
but lines for the subway can still be hours long and very exhausting .	the station staff at chiang kai shek memorial hall station do an excellent job of crowd control	concession
the commuting crowds can be avoided however by walking from ntu hospital station or shandao station .	both of these stops are only about a 20 minute walk from the event and have no crowds at all .	motivation
definitely avoid the weekends .	if you really want to avoid the crowds ,	condition
wait until the fourth or fifth day of the festival	when the crowds will have dwindled .	circumstance
and there was a sea of people in the square .	i visited the festival on saturday night , the opening night ,	circumstance
there was almost no one there , just a few stray photographers taking advantage of the unimpeded views of the lanterns .	i went back the next tuesday night and	elaboration
but lines for the subway can still be hours long and very exhausting .	to light hundreds of colorful lantern scenes in and around the 240,000 square meter memorial park .	no_relation
wait until the fourth or fifth day of the festival	and there was a sea of people in the square .	no_relation
nasa administrator charles bolden announces where four space shuttle orbiters will be permanently displayed at the conclusion of the space shuttle program during an event commemorating the 30th anniversay of the first shuttle launch on april 12 , 2011 .	image : nasa bill ingalls .	elaboration
nasa celebrated the launch of the first space shuttle tuesday at an event at the kennedy space center ( ksc ) in cape canaveral , florida .	on april 12 , 1981 , space shuttle columbia lifted off from the kennedy space center on sts-1 , the first space shuttle mission .	background
looking back : space shuttle columbia lifts off on sts-1 from launch pad 39a at the kennedy space center on april 12 , 1981 .	image : nasa .	elaboration
but one that was made with the american public in mind .	""" this was a very difficult decision ,"	concession
in the end , these choices provide the greatest number of people with the best opportunity to share in the history and accomplishments of nasa 's remarkable space shuttle program .	"these facilities we 've chosen have a noteworthy legacy of preserving space artifacts and providing outstanding access to u.s. and international visitors . """	justify
but one that was made with the american public in mind .	this was a very difficult decision ,	concession
file image of space shuttle atlantis lifting off , which approaches its last mission before retirement .	image : nasa .	elaboration
"cornyn 's statement added , "" there is no question houston should have been selected as a final home for one of the orbiters —"	even administrator bolden stated as much .	evidence
"and i m deeply disappointed with the administration 's misguided decision . """	today 's announcement is an affront to the thousands of dedicated men and women at johnson space center , the greater houston community and the state of texas ,	justify
i m disappointed that nasa did not choose them .	while the museum of flight was in the top running ,	concession
in 2008 , endeavour and atlantis await a journey on their respective launchpads .	image : nasa .	elaboration
and this trainer is a true win for our dynamic museum .	visitors will not be allowed in the other shuttles	justify
and i m deeply disappointed with the administration 's misguided decision .	today 's announcement is an affront to the thousands of dedicated men and women at johnson space center , the greater houston community and the state of texas ,	justify
wednesday , april 13 , 2011	u.s. senator john cornyn , republican from texas , issued a statement regarding the rejection of johnson space center ( jsc ) in houston , texas as a location .	no_relation
in the end , these choices provide the greatest number of people with the best opportunity to share in the history and accomplishments of nasa 's remarkable space shuttle program .	charles bolden , nasa administrator	no_relation
nasa administrator charles bolden announces where four space shuttle orbiters will be permanently displayed at the conclusion of the space shuttle program during an event commemorating the 30th anniversay of the first shuttle launch on april 12 , 2011 .	visitors will not be allowed in the other shuttles	no_relation
a sensitive environment canada document was found wet on an ottawa street by someone who gave it to the cbc today .	the 131-page document was found on castlefrank road in kanata , ontario in a rain-stained , tire-marked brown envelope by a passerby .	elaboration
it could affect the prosecution of the lawbreakers .	if someone were able to shut the system down , or hack inside and delete or corrupt the information ,	condition
however , on the document , it referred to the database as national enforcement and emergency management information system and intelligence system ,	"adding the words "" and emergency "" to the name ."	elaboration
protection b documents are the second lowest grade of classified government documents .	environment canada spokesperson julie hahn said they apply to letters of complaint , criticism or injury , research or scientific notes and findings that do n`t have any conclusion , and treasury board letters , agendas and minutes that do n`t deal with subjects of national interest .	elaboration
"environment minister john baird has asked government officials how such documents that are supposed to be stored in "" approved security cabinets "" wound up on the street ."	""" i 'm told two things : that it 's neither classified nor secret and that it 's stuff that could be available under access to information , "" baird said ."	elaboration
the government then says it was n't particularly sensitive .	however , when a government document has been found on the streets ,	circumstance
in may , maxime bernier was forced to resign as foreign affairs minister after	it became known that he left sensitive documents at the apartment of his then-girlfriend julie couillard who had ties to the hells angels biker gang .	circumstance
however , on the document , it referred to the database as national enforcement and emergency management information system and intelligence system ,	in march , a bundle of blueprints for a new headquarters for the military 's counterterrorism unit were found stuffed in the trash on a downtown street .	no_relation
according to the saudi interior ministry over 345 muslim pilgrims have been killed in a stampede	during the annual hajj pilgrimage near mecca , saudi arabia .	circumstance
during an event where pebbles are thrown at a pillar	to represent the stoning of satan as part of the final rites of the hajj .	purpose
when luggage from a bus tripped pilgrims at the eastern end of the wall ,	causing a bottleneck .	result
muslims are required to make a pilgrimage to mecca during their lifetimes ,	if physically or financially possible ,	circumstance
saudi officials had already provided safeguards by installing an oval wall with padded edges	to protect pilgrams from a crush , installed security cameras and placed over 60,000 security personnel in the area .	purpose
with the deadliest stampede during the 1991 hajj ,	in which 1,426 pilgrims were trampled .	elaboration
when the al-ghaza hotel near the masjid al-haram ( grand mosque ) collasped ,	the cause of which is unknown .	cause
hundreds dead in hajj stampede	according to the saudi interior ministry over 345 muslim pilgrims have been killed in a stampede	no_relation
instituto gonzaga , a catholic school in milan .	image : friedrichstrasse .	elaboration
the first case is of the mayor luca pastorino that in last years received several refusals of his requests for payment	because of the religious nursery school and retirement home .	cause
"this kind of activity is considered as a commercial one "" ( ( it ) ) ."	because the users of the private schools pay a frequency fee ,	cause
in 2014 the italian municipal tax discipline has changed from the ici system to the imu system by the monti government .	a mean cost per student criterion is used to tax only the schools that receive a fee higher than the mean cost per student fixed by the state .	elaboration
the new law is not retroactive ,	so the taxes requested in arrears from 2006 to 2009 are under the ici system .	result
"undersecretary for education mr. toccafondi says "" many schools will increase their fees or they will quit ."	"then the state will have to find new resources to build new structures and manage them "" ( ( it ) ) ."	cause
who takes the decisions , do it with less ideology .	because i have the clear sensation that with this way of thinking , they wait the praise of some ideologized supporters .	justify
italian secularist associations are concerned the government will modify the law	in order to maintain an exception for religious schools .	purpose
the union of rationalist atheists and agnostics ( uaar ) has launched a petition which now has more than 11,000 signatures , asking the government to respect and execute the sentence of the supreme court .	it is also encouraging citizens to ask for application of the law in their local municipalities .	elaboration
in the past few days in italy , several municipalities have started asking religious schools to pay taxes for property and local services , despite the resistance of the catholic church .	image : friedrichstrasse .	no_relation
because i have the clear sensation that with this way of thinking , they wait the praise of some ideologized supporters .	"the secretary general of cei ( italian episcopal conference ) , nunzio galantino , has called the sentence "" dangerous "" ( ( it ) ) and "" ideological "" ( ( it ) ) :"	no_relation
portrait shot of dennis hopper , famous for his role in the 1969 film easy rider , amongst the warhol polaroids donated to usi by the andy warhol foundation for the visual arts .	image : andy warhol .	elaboration
opening night , january 23 , 2014 , of the andy warhol exhibit of polaroids and screen prints at the university of southern indiana .	video : miharris & acphillips .	elaboration
this past week marked the opening night of an andy warhol exhibit at the university of southern indiana .	evansville , indiana , united states -	circumstance
full interview with kristin wilkins , curator of the exhibition at the university of southern indiana .	audio : jkthom .	elaboration
the andy warhol foundation for the visual arts made two donations to usi art collections , in 2007 and a second recently .	kathryn waters , director of the gallery , expressed interest in further donations from the foundation in the future .	elaboration
since 2007 the andy warhol photographic legacy program has seeded university art galleries throughout the united states with over 28,000 andy warhol photographs and other artifacts .	the program takes a decentralized approach to warhol 's photography collection and encourages university art galleries to regularly disseminate and educate audiences about warhol 's artistic vision , especially in the area of photography .	elaboration
"kristen wilkins , curator of "" andy warhol : photographs and prints from the university collection "" at the university of southern indiana , january 23 - march 9 2014 ."	image : snbehnke .	elaboration
k.c. maurer , chief financial officer and treasurer at the andy warhol foundation , said 500 institutions received the initial invitation and currently 190 universities have accepted one or more donations .	institutional recipients , said mauer , are required to exhibit their donated warhol photographs every ten years as one stipulation .	elaboration
while usi is holding its exhibit , there are also warhol polaroid exhibits at the tang teaching museum and art gallery at skidmore college in saratoga springs , new york and an edward steichen and andy warhol exhibit at the mary & leigh block museum of art at northwestern university in evanston , illinois .	all have received polaroids from the foundation .	restatement
for example , the weatherspoon art museum at the university of north carolina at greensboro saw attendance levels reach 11,000 visitors when it exhibited its warhol collection in 2010 , according to curator elaine gustafon .	that exhibit was part of a collaboration combining the collections from duke university , located in durham , north carolina , and university of north carolina at chapel hill , which also were recipients of donated items from the andy warhol photographic legacy program .	elaboration
each collection donated by the andy warhol photographic legacy program holds polaroids of well-known celebrities .	the successful unc greensboro exhibit included polaroids of author truman capote and singer-songwriter carly simon .	elaboration
""" people are still intrigued by how stars live , dress and socialize ,"	"since it is so different from most people 's every day lives . """	cause
wilkins explained warhol 's obsession with celebrities began when he first collected head shots as a kid and continued as a passion throughout his life .	""" he 's hanging out with the celebrities , and has kind of become the same sort of celebrity he was interested in documenting earlier in his career "" , wilkins said ."	elaboration
the exhibit at usi includes polaroids of actor dennis hopper ; musician nick rhodes of duran duran ; publishers jann wenner of rolling stone magazine and carlo de benedetti of italy 's la repubblica ; disco club owner steve rubell of studio 54 ; photographers nat finkelstein , christopher makos and felice quinto ; and athletes vitas gerulaitis ( tennis ) and jack nicklaus ( golf ) .	wikinews observed the usi exhibit identifies and features polaroids of fashion designer halston , a former resident of evansville .	elaboration
"university collections across the united states also include polaroids of "" unknowns "" who have not yet had their fifteen minutes of fame ."	"cynthia thompson , curator and director of exhibits at the university of arkansas , fayetteville , said , "" these images serve as documentation of people in his every day life and art - "" one which many of us enjoy a glimpse into . """	evaluation
""" that 's why he did the campbell soup cans or the marilyn pictures , these iconic products of american culture whether they be in film , video or actually products we consumed ."	""" pop art was about what popular american culture really thought was important "" , kathryn waters said ."	background
so even back in the sixties , he was very aware of this part of our culture .	"which as we all know in 2014 , has only increased probably a thousand fold . """	elaboration
"hilary braysmith , usi associate professor of art history , said , "" i think his photography is equally influential as his graphic works , his more famous pictures of marilyn ."	"in terms of the evolution of photography and experimentation , like painting on them or the celebrity fascination , i think he was really ground-breaking in that regard . """	evaluation
"wilkins said , "" [ warhol ] liked the way photo booths and the polaroid 's front flash looked "" ."	the polaroid format is not what made warhol famous , however , he is in the company of other well-known photographers who used the camera , such as ansel adams , chuck close , walker evans , robert mapplethorpe , and helmut newton .	concession
according to wilkins , warhol was able to reproduce the polaroid photograph and create an enlargement of it , which he then could use to commit the image to the silk screen medium by applying paint or manipulating them further .	"one of the silk screens exhibited at usi this time was the annie oakley screen print called "" cowboys and indians "" from 1987 ."	elaboration
""" as a way to commercialize his work , he would make a blue marilyn and a pink marilyn and a yellow marilyn , and then you could pick your favorite color and buy that ."	it was a very practical salesman approach to his work .	evaluation
"and he made lots of choices to go that way "" , wilkins said ."	""" he wanted to be rich and famous"	cause
why did she so badly want to attend ?	kiara perkins , a second year usi art major , admitted she was willing to skip class thursday night to attend the opening exhibit but then circumstances allowed for her to attend the exhibit .	background
""" it 's warhol ."	"he is a legend . """	evaluation
"he is a post-modern diety . """	"he said , "" andy warhol was the center of the zeitgeist for the 20th century and everything since ."	justify
allton said he had only seen the silver clouds installation before in film .	the silver clouds installation were silver balloons blown up with helium , and those balloons filled one of the smaller rooms in the gallery .	background
""" i thought that in real life it was really kind of magical , "" allton said ."	""" i smacked them around . """	elaboration
in her opening remarks for attendees , waters pointed out those features to attendees , noting the touches of the warhol factory , or the studio where he worked , that were present around them .	elements of the zeitgeist were also playfully recreated on usi 's opening night .	preparation
perhaps they had learned an important lesson from the warhol exhibit that cultural events like these were ripe for use and reuse .	we might even call these exit instant snap shots , the self selfie .	elaboration
""" i think everybody knows andy warhol 's name , even non-art people , that 's a name they might know because he was such a personality "" , water said ."	video : miharris & acphillips .	no_relation
the polaroid format is not what made warhol famous , however , he is in the company of other well-known photographers who used the camera , such as ansel adams , chuck close , walker evans , robert mapplethorpe , and helmut newton .	for kevin allton , a usi instructor in english , warhol was also a legend .	no_relation
for example , the weatherspoon art museum at the university of north carolina at greensboro saw attendance levels reach 11,000 visitors when it exhibited its warhol collection in 2010 , according to curator elaine gustafon .	evansville , indiana , united states -	no_relation
""" as a way to commercialize his work , he would make a blue marilyn and a pink marilyn and a yellow marilyn , and then you could pick your favorite color and buy that ."	evansville , indiana , united states -	no_relation
the exhibit at usi includes polaroids of actor dennis hopper ; musician nick rhodes of duran duran ; publishers jann wenner of rolling stone magazine and carlo de benedetti of italy 's la repubblica ; disco club owner steve rubell of studio 54 ; photographers nat finkelstein , christopher makos and felice quinto ; and athletes vitas gerulaitis ( tennis ) and jack nicklaus ( golf ) .	usi 's exhibit , which is located in evansville , indiana , is to run from january 23 through march 9 .	no_relation
"he is a legend . """	the usi art gallery celebrated the thursday opening with its display of warhol 's polaroids , gelatin silver prints and several colored screen prints .	no_relation
""" people are still intrigued by how stars live , dress and socialize ,"	the music in the background was from such bands as the velvet underground .	no_relation
scientists analyse effects of global warming , atmospheric ozone on crops	monday , july 28 , 2014	circumstance
a research team from the massachusetts institute of technology and colorado state university of the us and the university of sheffield of the uk has analysed effects of global warming and ozone pollution over 2000 - 2050 on the worldwide production of wheat , rice , maize and soybean .	the study was published in journal nature climate change yesterday .	background
several scenarios were considered	because of uncertainty of future levels of ozone pollution .	cause
the future of ozone pollution is very different [...]	"as coauthor colette heald told the huffington post , "" the climate projections are quite consistent [...]"	justify
""" nobody has looked at these together "" ."	heald said although temperature and ozone are separately known to impact crop yields ,	concession
results of nclan studies , published in a paper by as heagle in 1989 , show dicot species , such as soybean , cotton , and peanut , lose more yield from ozone than do monocot species such as sorghum , field corn , and winter wheat .	the researchers found that ozone pollution caused 46 percent of previously heat-attributed damage to soybean crops .	elaboration
however , global warming also increases probability of extreme crops-damaging weather events such as floods , droughts , and extreme temperatures .	the u.s. environmental protection agency says some crops may have higher yields with increased levels of carbon dioxide .	concession
""" an air-quality cleanup would improve crop yields [...]"	"ozone is something that we understand the causes of , and the steps that need to be taken to improve air quality . """	elaboration
, surface ozone has declined by 25 percent on average across the u.s. from 1980 to 2012 [...]	""" despite an increase in vehicle miles driven and energy consumption"	concession
: ground-level ozone increases with temperatures .	""" an air-quality cleanup would improve crop yields [...]"	no_relation
"the u.s. department of agriculture notes , "" ground-level ozone causes more damage to plants than all other air pollutants combined "" , highlighting the importance of air quality for agriculture ."	"however , the future of ozone air quality in the u.s. and around the world will depend on local emissions , the use of pollution control technology , regulations , and air quality policy . """	no_relation
prior to the ruling , the religion was banned from conducting public worship at archeological sites by the greek ministry of culture .	due to that , the religion was relatively secretive .	result
today , about 100,000 greeks worship the ancient gods , such as zeus , hera , poseidon , aphrodite , and athena .	the greek orthodox church estimates that number is closer to 40,000 .	concession
hellenic polytheism instead focuses exclusively on the ancient religions ,	as far as the fragmentary nature of the surviving source material allows .	concession
athens ( greek : αθήνα , athína ) , is the capital city of greece with a metropolitan population of 3.7 million inhabitants .	it is in many ways the birthplace of classical greece , and therefore of western civilization .	elaboration
"and the areopagus appointed draco to draft a strict new law code ( hence "" draconian "" ) ."	by the 7th century bc , social unrest had become widespread ,	circumstance
they appointed solon , with a mandate to create a new constitution ( 594 ) .	when this failed ,	circumstance
athens was thriving and prosperous during the crusades ,	actually benefiting from the italian trade during this period .	cause
however , this fruitful period was short-lived ,	as greece suffered badly under the ottoman empire , only to recover in the 19th century as the capital of independent greece .	cause
the entire urban area of athens underwent major lasting changes that have improved the quality of life for visitors and residents alike .	while most of the sporting venues were located outside the city proper - in various locations throughout attica -	concession
aside from the excellent transportation infrastructure that was completed in time for the 2004 olympics ( from new freeways to light rail systems ) , the city 's historic center underwent serious renovation .	most notable among the city 's facelift projects are the unification of archaeological sites - which connects the city 's classical - era ruins and monuments to each other through a network of pleasant pedestrianized streets - and the restoration of the picturesque neoclassical thissio and pláka districts .	elaboration
the ancient olympic games took place in olympia from 776 bce to 394 ad .	it is a lengthy day trip from athens to visit olympia , but quite interesting .	evaluation
athens was just a small provincial village	when it was chosen in the 1830s to serve as the national capital of the modern greek state .	circumstance
the city 's political , economic , and cultural importance had declined over the centuries , leaving behind only its classical ruins as a reminder of better times .	although it had a prestigious past ,	concession
and suffered extensive urban planning in the decades that followed ,	as the nation rapidly industrialized and urbanized .	circumstance
in the 1960s and 1970s , many 19th century neoclassical buildings , often small and private , were demolished	to make way for office buildings , often designed by great greek architects .	purpose
the city also expanded outward through rash development , particularly towards the west ,	as its population grew by absorbing job-seekers from the provinces .	cause
by the late 1980s and early 1990s , the city 's reality led to a rude awakening among local and national officials	with the onset of the automobile , public officials reduced the city 's public transportation services without foreseeing the traffic gridlock and smog that would menace the city by the 1980s .	background
over the course of the next 15 years , money was poured into new transportation infrastructure projects , the restoration of surviving neoclassical buildings , the gentrification of the city 's historical center and the renovation of many former industrial areas and the city 's coastline .	the restoration of charming neoclassical buildings in the city 's historical center has been accompanied by the construction of attractive post-modern buildings in newer districts ;	elaboration
summer can be extremely hot and dry during heatwaves ,	but this rarely happens .	concession
but also an ideal time to save money while enjoying the city without countless other travelers and tourists .	winter is definitely low season , with the occasional rainy or snowy day ,	concession
on most sunny days the skies are azure blue .	whilst peak traffic hour can be a bit smoggy on the main roads ,	concession
the main reason attributed for the pollution of athens is because the city is enclosed by mountains in a basin which does not let the smog leave .	the government 's ban on diesel vehicles within athens and the early 1990s initiatives to improve car emissions have greatly contributed to better atmospheric conditions in the basin .	solutionhood
both of which have begun to improve the aesthetic essence of the city .	athens today is ever evolving , forging a brand new identity for the 21st century .	no_relation
actually benefiting from the italian trade during this period .	and , coupled with the country 's new found remarkable prosperity , large scale projects began to slowly regenerate the city and undo some of the damages of recent decades .	no_relation
the first pre-historic settlements was constructed in 3000 bc around the hill of acropolis .	and , coupled with the country 's new found remarkable prosperity , large scale projects began to slowly regenerate the city and undo some of the damages of recent decades .	no_relation
but re-emerged under byzantian rule .	but this rarely happens .	no_relation
the international date line jogs eastward	to keep them on the same calendar day as the rest of new zealand .	purpose
"the islands lie 860 km east of christchurch , in the middle of the "" roaring forties "" ."	steeped in culture and history , these islands are on the very edge of civilisation .	elaboration
the chatham islands consist of the main island , chatham island itself , with a population of 600 , smaller pitt island with about 40 inhabitants , and a number of rocky outcrops .	the islands are volcanic in origin and have a unique and sensitive habitat that supports many rare and endangered species .	elaboration
in 1835 maori settlers from the mainland arrived , massacred and enslaved the moriori .	the original people of the islands are the moriori , who were descended from the maori of mainland new zealand , but who developed their own culture and variant of the language .	background
air chathams fly 5 days per week , from either christchurch , auckland or wellington and , seasonally , from napier .	the plane is based in the chathams and flies to mainland new zealand in the morning , then back to the chathams in the afternoon .	elaboration
you should book or ensure accommodation before you board a flight for the chathams ,	as during the popular months of the tourism season , between october and april , accommodation can be severely limited .	motivation
so once there you have to stay at least one night .	there are no same-day return flights ,	justify
it is worth it .	although flying to the chathams and back is not cheap ,	concession
anyway , you do n't have a choice on how you get there ,	unless you happen to own an aeroplane .	antithesis
you will have to walk , and it is a long way into town .	if you have n't pre-organised transport ,	condition
vessels can call at the chathams	"and there are a number of "" safe "" harbours for shelter if the need arises ."	elaboration
remember to notify the local policeman , or ministry of fisheries officer	if you are entering new zealand via the chathams .	condition
then call the local harbour master	as you near the chathams	circumstance
chatham motors have a range of nice rental vans available as well	and they provide pretty good service for both visitors and locals .	evaluation
guests of the lodge can meander around either a short easy walk , or take the longer 2 hr return walk out onto the spectacular beach .	access is free to lodge guests .	motivation
but whatever the reason , you will find them a very special attraction .	there are many views on why they did these carvings ,	background
then this very special place will be at the top of your list .	if you could define a place that will remind you of your visit to the chathams ,	condition
come and see manakau , the property of his descendants , located on the eastern corner of rekohu and blessed with the sun 's first rays	as they rise above the sea each day .	circumstance
tame horomona rehe was the last known full-blooded moriori and he passed away in 1933 .	"the cars "" will "" be warranted and safe ,"	no_relation
but whatever the reason , you will find them a very special attraction .	this boat has serviced the islands for many years ,	no_relation
"the islands lie 860 km east of christchurch , in the middle of the "" roaring forties "" ."	you will have to walk , and it is a long way into town .	no_relation
hapupu national historic scenic reserve .	one of only two national historic scenic reserves in new zealand ( the other is the waitangi treaty grounds ) , hapupu is a special place , and somewhere that you will want to tell others about .	no_relation
cleveland is the urban center of northeast ohio , the 15th largest combined metropolitan area in the united states .	throughout the twentieth century , the city of cleveland proper was ranked as one of the 10 largest cities in the u.s. ( from 1890 until 1970 per us census bureau statistics ) .	evidence
"however , in the mid-1980s , cleveland earned the nickname the "" comeback city '"	as the urban core experienced a dramatic revitalization process that continues today .	cause
the official moniker is now the new american city	as cleveland has rightfully earned the reputation as a model of effective public-private partnership for urban planning .	elaboration
just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the cuyahoga river on the southern shore of lake erie	( often marvelled over by visitors who are surprised you ca n't see the other side , i.e. , canada ) .	evaluation
"like other cities in the so-called "" rust belt "" , cleveland has endured growing pains"	as it makes its transition from a manufacturing-based economy .	circumstance
it has also developed economic prowess in the fields of health care , law , finance , insurance , real estate development , and professional services .	while cleveland continues to play a leading role in building the u.s. industrial base ,	concession
"another thing non-locals do n't often realize is that cleveland 's long history of industrial wealth has left it chock full of cultural riches as well as the beginnings of a "" sustainable city ' movement ."	serving as a global model for urban rebirth , cleveland has been named one of the top 10 international visitor hotspots by travel and leisure magazine .	evidence
places rated almanac ranks the area second in recreational options out of 354 us metro areas .	just beyond the automotive and steel plants , a clean and beautiful downtown rises at the mouth of the cuyahoga river on the southern shore of lake erie	no_relation
coron is in the province of palawan , philippines on busuanga island .	it is the largest town on the island and has the largest share of accommodations .	elaboration
the area is famous for its world war ii wreck diving ,	and the site has been named in many lists of top dive spots in the world .	evidence
