sentence	label
which could be enough to trigger an allergy in severely allergic people.	non-experiential
i find this interesting that dot or faa would talk about something that affect only one  percent of whole population who are allergic to peanut.	unverifiable
on other hand, the dot or faa has not demonstrate any improvement or collaborate with national association of the deaf  to improve subtitle  or  captioning on all tv programming, entertainment, and on everything that are being shown in any aircraft.	unverifiable
with this inaccessibility to deaf, hard of hearing, and other people who depends on subtitle represent ten  percent of whole population.	non-experiential
i know this awareness had brought on to dot or faa and many of other airlines carriers about this for years	unverifiable
as i recalled my first complaint was back in early 1990's -	experiential
nothing has been done about it.	non-experiential
now a peanut had gotten your attention -	unverifiable
its a peanut issue in oppose to accessibility issue where lots of deaf and hard of hearing people pay same amount of air fare tickets as all other people and nothing has been done about it.	unverifiable
we need a solution here in regards to accessibility.	unverifiable
as an infrequent traveler, i get easily confused with all the new fees and regulations.	unverifiable
when i'm comparison shopping, i'd like to see additional fees listed on every webpage of every airline or ticket provider	unverifiable
i love amazon's page that shows cost and shipping.	unverifiable
it's pretty deceptive for one airline to list an all inclusive fee  and another to unbundle just to look like they have a lower price.	unverifiable
i'm not a travel agent and don't want to spend hours looking for the best deal, only to find hidden charges.	unverifiable
i hate to see this become another federal regulation,	unverifiable
but it would be good business.	unverifiable
in terms of code share, the rules or fees of the issuing airline should prevail across the board.	unverifiable
smaller aircraft should also be held responsible.	unverifiable
i have no problem with the new regulations,	unverifiable
sometimes some delays are due to passengers.	non-experiential
everyone gets upset about a delay	unverifiable
"as far as overbooking is concerned, perhaps the airlines would not overbook if the dot required that airline tickets purchased are ""use them or lose them"" or carry an instant penalty - meaning the value of the ticket is instantly reduced by 50%."	unverifiable
the airline can't afford to have empty seats,	non-experiential
yet people just don't show up or make last minute change costing the airline which ultimately costs other passengers.	non-experiential
everyone has to realize there is going to be a cost to the consumer if there is a cost to the airline.	unverifiable
i also would like to see minimum standards set for leg and arm room done by the dot.	unverifiable
it may help some of the irritation that comes with flying.	non-experiential
it is long past time that the airlines treat passengers, their primary source of income, as customers they cherish and not the nuisance we've become.	unverifiable
it has been said that new fees and penalties will only be passed to the passenger already struggling with higher fares and convenience fees of all kinds.	non-experiential
passengers need to remember that the airlines are still a competitive environment.	unverifiable
if you don't like the fare, go elsewhere or fine some other mode of transportation.	unverifiable
i've also found plenty of international airlines far more willing to treat me well on those coveted long haul flights and have completely refused to fly any american airlines on a long haul out of the country as a result.	unverifiable
they've lost my business	unverifiable
and until they lose more, they may never learn.	unverifiable
they should be allowed to go out of business	unverifiable
american consumers deserve better.	unverifiable
until then, it's air france or lufthansa for me!	unverifiable
"i personally think that airlines should be able to price ""a la carte"""	unverifiable
as price discrimination  tends to benefit everyone.	unverifiable
airlines are incentivized to charge baggage fees	unverifiable
so they can post lower base prices.	non-experiential
in turn this encourages fliers to cram luggage in the cabin,	non-experiential
which is irritating to say the least.	unverifiable
but the issue is that it seems unreasonable to expect travelers to fly without any luggage.	unverifiable
discriminatory pricing should be truly discriminatory* like seat location, not luggage and bathrooms and water.	unverifiable
airfare should include at least one free checked bag.	unverifiable
if all fares were somewhat higher as a result, the damage to an airline's bottom line should be minimized.	unverifiable
1 size of aircraft should be irrelevant.	unverifiable
i was trapped on a very small  aircraft, in the hot summer sun, for hours, with no ventilation.	experiential
outrageous!	unverifiable
being cooked in a small tin can is no better than being cooked in a big one!	unverifiable
i have two children with multiple severe food allergies.	unverifiable
i support a ban on any food with peanut ingredients on airplanes actual peanut ingredients in the actual ingredient list should be banned .	unverifiable
presently we only fly airlines that do not serve peanuts or agree to not serve it on our flight .	experiential
although, once on a southwest flight my daughter had a mild reaction.	unverifiable
we think it was from residue from the previous flight.	experiential
it was mild enough that benadryl was sufficient to control the symptoms.	unverifiable
individuals with severe allergies typically carry their own emergency medical kit .	unverifiable
i wouldn't expect the airline to provide the emergency medical equipment.	unverifiable
we carry ours wherever we go at all times.	experiential
agreed.	unverifiable
the most frustrating thing about airline travel is the lack of space.	unverifiable
i don't see why they care so much about letting people game the bumping system, but not at all about personal space.	unverifiable
i guess the big question is,	unverifiable
buffer zones do not help in common areas like bathrooms.	unverifiable
also, that means that the persons prior to the flight ate peanuts there.	non-experiential
i mentioned on another discussion board that the flight crew pointed my son out and told passengers they could not have peanut mandms	experiential
because my son had an allergy.	experiential
the passengers were all nice about it	unverifiable
but it made me very uncomfortable.	unverifiable
i have seen people be really nasty about asking them not to do something because fo someone else.	unverifiable
all airfare costs should include the passenger's right to check at least one standard piece of baggage.	unverifiable
all fees should be fully disclosed at the time of airfare purchase, regardless of nature .	unverifiable
any changes in fees should be identified by air carriers at least 6 months prior to taking effect.	unverifiable
fees must be paid according to the carrier selling the airfare, not to the one providing the service, as in the case of a code-sharing agreement.	unverifiable
i believe these caps should benefit the consumers who are taken advantage of by the airlines.	unverifiable
"getting the funds in airline ""dollars"" doesn't help those who travel infrequently and who expected  to be on a flight to get to their destination."	unverifiable
as far as zero-fare tickets, they should have a choice between a cash refund  or airline miles doubled.	unverifiable
"this way if it were the travelers ""last flight"" for years, or ever, they can still be compensated for their ""contract"" with the airline being broke."	non-experiential
that's crazy.	unverifiable
i have a young son who is beyond class 6 for peanuts or tree nuts.	experiential
"for him, it simply is not a matter of ""passing up"" on a snack."	experiential
anaphylaxis can happen much more readily for him by the transfer of oils .	experiential
it can also happen by airborne dust.	non-experiential
in a flight where peanuts are being served and all 100and bags go poof at the same time they are opened - well, let's just say it would be a mother's nightmare.	unverifiable
even without a peanut allergy, peanuts are just such a choking hazard for any small children.	unverifiable
there are plenty of reasonable alternatives.	unverifiable
i recall when my son was first diagnosed, 1 week prior to christmas.	unverifiable
i was floored to f sind out that delta still served peanuts.	unverifiable
peanut allergy is unlike some other food allergies in that there are multiple ways to have reaction .	non-experiential
my suggestion would be to ban peanut products on all airlines.	unverifiable
but that still does not or will  not control what snacks others bring on.	unverifiable
so i would suggest they still offer peanut free buffer zones and have some method of ensuring passengers in those rows are aware of what that means .	unverifiable
i also think that pre-boarding should be an option,	unverifiable
so that peanut families can go and wipe down the tray tables or arm rests themselves and feel comfortable with the environment in which their child will be sitting.	unverifiable
i've been on one too many flights were peanuts have been banned simply due to an allergic person flying...	experiential
and i feel so much sympathy for those families,	unverifiable
because the airline staff does not seem to be good at respecting their privacy.	unverifiable
in fact, they almost act begruding or point out the poor child to other.	unverifiable
as long as items are clearly labeled  are o.k.	unverifiable
if nothing else, i am so very appreciative that this issue is gaining attention.	unverifiable
i don't think airlines realize how many passengers don't fly them due to their poor policies.	unverifiable
in fact, i learned so much already today reading these message boards.	unverifiable
i will make it a point to frequent the airlines  where people seem to have had really positive and supportive environments when flying with their children.	unverifiable
great info for me to have as a parent.	unverifiable
i also wonder if you couldn't look into how the major sports arenas handle peanut allergies.	unverifiable
"most will offer at least one ""peanut free"" day so that children can enjoy major league sports like baseball etc."	unverifiable
so it can be done.	non-experiential
and they have way more people in one arena than on a single flight.	non-experiential
the decision you are considering could save many lives.	unverifiable
from the bottom of my heart, anything you need or want to know please ask.	unverifiable
whenever there is a tie up at the hub, these are the planes that have to sit ...	non-experiential
their takeoff is predicated on space for them to land at atl and clt.	non-experiential
i think these carriers should be under the same regs. as the big boys.	unverifiable
"all the proposed customer service requirements  and the five bullet points under ""additional standards dot should be considering, are appropriate."	unverifiable
they should apply to foreign carriers anywhere dot has enforcement jurisdiction.	unverifiable
"baggage delay beyond 2 hours should certainly be long enough to be not delivered on time"", with the proviso that a ""late checkin""  of the bag by the passenger would relieve the airline of that strict deadline."	unverifiable
"a ""significant delay"" under the third bullet point, allowing refund of any type of ticket, should be specified,"	unverifiable
and 3 hours seems reasonable for any flight regardless of duration.	unverifiable
customer service plans and standards should be part of the written contract of carriage,	unverifiable
so passengers have written commitments to compare among different carriers when choosing with whom to fly.	unverifiable
totally in agreement.	unverifiable
online travel agent services like expedia, travelocity or orbitz should be required to show the full cost including all applicable taxes.	unverifiable
the european union already requires that airlines post full prices, including taxes or fees, at the very first presentation of fares.	non-experiential
this is required for flights originating in europe.	non-experiential
american airlines respect this rule when a passenger enters their foreign-based web site,	non-experiential
but airlines do not respect the rule when a passenger books the same flight  from the usa version of the airline's web site.	non-experiential
this can be verified on continental.com by selecting the country  at the top right of the web page and simulating a booking out of a european city.	non-experiential
rule should require us airlines to show full fare regardless of which web site version is used.	unverifiable
prior to the implementation of passenger facility fees in the 1990s, domestic prices did include all taxes, although occasionally certain certain city surcharges were not included.	non-experiential
the industry did just fine.	unverifiable
i have no  problem with a carrier charging a given fare	unverifiable
but they should be honest about what the total cost of the ticket is to the passenger rather than stating a price and putting $30-$50 into  the mix at time of purchase.	unverifiable
if federal excise taxes can be included, there is no reason why other taxes, fees, and surcharges cannot be part of an advertised price.	unverifiable
i wholeheartedly support this proposal.	unverifiable
ideally this would cover international as well as domestic travel as taxes, fees, and surcharges on international tickets frequently add hundreds of dollars to a price quote.	unverifiable
we should all be able to make a reservation without worrying that we missed something and know exactly what we will pay.	unverifiable
i do hope the dot is very strict and across the board with their new regulations.	unverifiable
consumers are being gouged everywhere	unverifiable
and it needs to stop.	unverifiable
i believe this rule should apply to all air carriers.	unverifiable
when you waive it for some you set up a situation which is unfair and opens unforeseen loopholes.	unverifiable
and it should be a legally binding limit.	unverifiable
this is just another regulation that takes basic responsibility out of people's hands.	unverifiable
if you can't do the math to figure out the total cost then you probably should stay home	unverifiable
since you can't figure out the tax on your purchases at stores either.	unverifiable
as long as there is a requirement for a listing of the total cost before they charge you then it is up to the consumer to ask what those other fees are.	unverifiable
the airline companies should be aware of the coming flight delay before boarding.	unverifiable
holding passengers in the plane simply gives them the ability to make more money by re-using the gate for another flight.	non-experiential
they can re-use the gate if the plane is taxied to the wait area and back when flight could proceed, while passengers wait in the waiting area.	unverifiable
i suggest limit the duration of stay onboard to the time required to taxi the plane to a waiting area away from the gates, and back plus, say, half an hour.	unverifiable
that would make it total of hour and a half to two hours maximum.	unverifiable
* although there is no direct formula,	non-experiential
if there are peanut particles in the air, it is highly likely that a passenger with a severe peanut allergy will have a life-threatening reaction.	non-experiential
* complete restriction of peanut products on board a flight is the only way to effectively try to avoid this danger.	non-experiential
this includes food supplied by the airlines, as well as food brought by passengers and consumed on the plane.	non-experiential
* possibly, but you certainly can't bank on it.	unverifiable
epinephrine auto-injectors are designed to temporarily open the air passages;	non-experiential
they are for immediate treatment - not long term treatment.	non-experiential
although epipens might end up staving off a reaction,	non-experiential
they most frequently just buy you some time to get long term treatment at the hospital such as antihistamines, steroids, and other measures.	non-experiential
* that depends.	unverifiable
as parents who have a child with a severe peanut allergy, we don't go anywhere without epipens,	unverifiable
nor should anyone with a severe peanut allergy.	unverifiable
however, the auto-injectors have a large needle at the end of them	non-experiential
it is retracted until the injection is administered,	non-experiential
and i don't know if this is currently a security issue.	unverifiable
if so, and epipens were not allowed to be carried by passengers onto a flight, it would absolutely be up to the airlines to have a stock of them on board as part of their medical supplies.	unverifiable
otherwise, if passengers with proper medical documentation were allowed to carry their prescribed epipens, they should definitely be diligent in doing so,	unverifiable
but i still think epipens should be a standard item included with a plane's medical supplies.	unverifiable
* absolutely.	unverifiable
anything containing peanuts, such as peanut butter crackers, should be restricted, no question.	unverifiable
regarding peanut oils, theoretically, very highly refined peanut oil contains smaller amounts of peanut proteins,	non-experiential
and therefore poses less of a risk.	unverifiable
however, it is almost impossible to determine which food companies use what kinds of oils, how refined the oils are, and what else is involved in the manufacturing process.	unverifiable
so in general, items containing peanut oils should be completely avoided.	unverifiable
look folks, it is simple.	unverifiable
airlines can't afford empty seats on expensive jets burning expensive fuel.	non-experiential
if you increase their costs, they either have to reduce their overbooking or pay the extra fees.	non-experiential
either which way, they will lose more money than they already are losing.	unverifiable
if they don't overbook, there will be more empty seats costing them revenue. higher fares, even higher change ticket fees , airlines going out of business .	unverifiable
in the end, the airlines are not going to pay these fees.	unverifiable
everything flows downhill. period!	unverifiable
the low man on the pole always loses	unverifiable
and make no mistake but the taxpayers and customers are the bottom of the pole.	unverifiable
the rules should be simple.	unverifiable
i've personally never been on a flight where people didn't just volunteer based on the airlines' attempt to bride passengers.	unverifiable
frequentflyer, though i appreciate your attempt at proposed solutions, i cannot support them.	unverifiable
* we live in a remote area	experiential
and air travel is the only option to go anywhere interesting.	experiential
"* ""resue"" medication only lasts 10-20 minutes,"	non-experiential
* and we already take very careful measures to minimize the possibility of exposure.	unverifiable
there's no need to single out passengers if the ban is airline-wide.	unverifiable
there should be written announcements when a ticket is purchased, when a passenger is checked in and a verbal announcement by the flight attendant during the safety spiel at the start of the flight.	unverifiable
in the examples you give, a person can call 911 and get to a hospital within the 30 minute time-frame that 2 epipen doses buy you.	non-experiential
on a plane, especially one going overseas, that is not an option.	non-experiential
very articulate, dadwith4.	unverifiable
"eating peanuts is as much a ""right"" as packing a gun or smoking a cigarette."	unverifiable
"i have no problem requiring the airlines to give notification of any ""known"" delays within 30 minutes of when they become aware of it."	unverifiable
but, being a frequent traveler, i see all sorts of problems which are unavoidable and for which the airlines will be blamed by giving such notice with the intend that some flyers may be able to delay thier trip to the airport or even the departure gate.	unverifiable
i know that many times the airlines can't also know exactly when a weather hold or a maintenance issue will be rectified and that the flight is then ready to go.	non-experiential
many time it can be surprisingly faster than expected.	non-experiential
the problem is that some flyers may then  wait before going to the airport, but then find that the problem was rectified sooner than expected and the flight departed.	unverifiable
they can't have it both ways.	unverifiable
my daughter is allergic to peanut and tree nut.	experiential
the problem with this allergy, is that anaphylaxis can occur from any contact with peanut.	non-experiential
this includes airborne inhalation, cross contamination with other foods, or contact with residue left from previous and nearby passengers.	non-experiential
"it is not simply a matter of ""don't eat it."""	non-experiential
it is well-known that epipens address anaphylaxis on a short term basis.	non-experiential
the effects of the epipen last for 15 or 20 minutes,	non-experiential
but if the medication wears off, the individual can resume their life-threatening reaction.	non-experiential
on the ground, after the use of an epipen, you are supposed to go immediately to the emergency room	non-experiential
because you may need further treatment to save your life.	non-experiential
in the air, you don't have that option.	non-experiential
that is a huge percentage of the population that is at risk by flying in an airplane.	unverifiable
i choose not to fly because of the risk to my daughter,	experiential
but it would be wonderful to be able to travel like everyone else again.	unverifiable
i fully support this ban on any product that contains peanut.	unverifiable
as a former sufferer of a 3-hour ground delay at dca two years ago this summer, i would not will such a delay on anybody.	unverifiable
in this airline's defense, the plane returned to the gate after 2 hours to allow for de-planing,	experiential
banning peanuts and peanut products on flights does not harm anyone and demonstrates the airlines'  reasonable attempt to meet the needs of those with severe peanut allergies.	unverifiable
the airlines can't control what passengers bring onboard,	non-experiential
but they can try to regulate it and not have an entire flight full of people eating peanuts.	non-experiential
an epipen only helps for a few minutes.	non-experiential
i'd rather give up peanuts for a few hours than have a child lose his or her life.	unverifiable
i teach a child with a severe peanut allergy.	unverifiable
i can't 100% prevent individuals from consuming peanut products and coming around the student.	non-experiential
"but, i can ban peanut products in my classroom and post huge signs on my door saying ""do not enter if you have eaten or have been exposed to peanut products""."	non-experiential
that demonstrates my reasonable efforts to protect the student.	unverifiable
full disclosure of all fees should be clearly listed and in language that the average traveler can understand.	unverifiable
most travelers have luggage.	non-experiential
it is reasonable to expect that and it should be part of the usual servicelimited carry-on luggage and one checked bag should be free.	unverifiable
they should not be discriminated against and charged fees for such things.	unverifiable
i carry-on extra food and drink	experiential
bc i experienced being stuck on the tarmac for 6and hours years ago w or o food and drink  before we had cell phones where we could call the police and or or media and make it a new story as they do.	experiential
not to mention, now we are expected to buy lousy airline food onboard,	unverifiable
airlines should meet the needs of their customers and not nickel and dime us to death.	unverifiable
compensation should be reasonable, but at least equal to the travelers' actual monitary losses plus more for inconvenience.	unverifiable
most judges aren't stupid.	unverifiable
i guess i am fortunate	unverifiable
since my symptomology is always similar in nature and covers a four to 12 hour period	experiential
yes, you are fortunate.	unverifiable
for some people  the life-threatening reaction of airway constriction is immediate.	experiential
i couldn't carry enough epi-pens to allow the plane time enough to land	experiential
so that we could get to an er where a doctor--not a nurse--could save his life.	experiential
i'm not an expert like you,	experiential
but last i heard death by suffocation takes a mere 9 minutes.	non-experiential
it would be good business for the airlines to voluntarily do everything they can to avoid re-directing aircraft due to an emergency and ruining everyone's very important trip to cancun.	unverifiable
your concern about religious people requesting further bans on food reveals a lot about you.	unverifiable
my son is not offended by peanuts	experiential
nor do i have a book that says he shouldn't eat them;	experiential
peanuts could kill him.	experiential
it is a scientifically proven fact that anaphylaxis exists and can kill after peanut exposure.	non-experiential
someone above likened this to the boogey man,	non-experiential
but if i give my son a peanut, he could die ;	unverifiable
everytime i look under his bed for the boogey man, there's nothing.	experiential
it's pretty reliable data.	unverifiable
let life and death be the standard for what foods to ban,	unverifiable
i didn't know that there was a sizable peanut lobby,	unverifiable
nor that so many americans tie their rights, freedom, and understanding of capitalism to their ability to eat peanuts.	unverifiable
but i've always known that they love to tie their prejudices to matters they don't understand,	unverifiable
and this board is proof of the reason why the government resorts to making laws that should be common sense and decency.	unverifiable
when a food allergy is life-threatening , it considered a disability under federal laws such as section 504 of the rehabilitation act of 1973 and the americans with disabilities act .	non-experiential
in other words, people with severe peanut allergies have the right to be protected.	non-experiential
this seems like another bureaucratic paperwork mess that will be outdated as soon as it is published, of little use and another cost of doing business that will raise ticket prices.	unverifiable
i do not support this.	unverifiable
i long for the day when i can book a flight for my family.	unverifiable
but at the moment, that seems practically impossible	unverifiable
as my 4 year old son has a severe peanut allergy.	experiential
he has reacted in an enclosed room before.	experiential
thankfully, we were on land, not thousands of feet up in the air, making treatment much more feasible.	unverifiable
i am terrified of being on a plane and him coming into contact with peanuts in any way shape or form.	unverifiable
i have contacted airlines to see if a request could be made to keep a flight peanut free, but was advised not to fly with  them instead or to simply stand up on the flight and beg everyone not to eat peanuts during the flight.	experiential
i have chosen not to fly.	experiential
we live 13 hours from our family.	experiential
it is a drive-able distance,	unverifiable
but i would love to be able to spend more time with my family than getting there and back or consider a vacation where driving would not be an option .	unverifiable
at this point, i would have to find childcare for my son	unverifiable
as he could not come with us, or not attend at all.	experiential
my son did not choose this allergy.	experiential
he is dependent upon other people to keep him healthy by preventing him from ingesting or inhaling any peanut product.	experiential
in this way it is a disability.	unverifiable
i remain hopeful the the dot will ban all peanut products on flights and inform all passengers on a flight when a person with such an allergy is on board.	unverifiable
i'd think the simplest answer would be that every plane needs to have an airline employee of decision making level on it.	unverifiable
if they want to get off, then everyone can get off.	unverifiable
so simply restore the captain's authority to do what he feels is in the best interest of the people on his  plane without worrying about a counter-mand from a middle-manager at home in his  hot tub sipping champagne.	unverifiable
if a rule is needed so that it can be empirically decided if someone should be punished, it needs to have a few 'check points'.	unverifiable
after an hour without air conditioning, even a 747 can get pretty warm.	non-experiential
if they want to burn jet fuel to run it, or get an external hookup to run it, that's up to them.	unverifiable
i was once stuck on a flight where the airline couldn't do gate assignments,	experiential
so ground control parked us out of the way,	experiential
and the captain sat there and burned jet fuel to run the ac until the company decided to figure it out.	experiential
the wait was annoying,	unverifiable
but listening to atc on channel 9 of the in flight entertainment was very entertaining.	unverifiable
two hours is far too long to expect an adult to 'hold it',	unverifiable
so working restrooms need to be provided by then.	unverifiable
food and water needs to be determined by the length of the flight.	unverifiable
if it's 30 minutes, and no meal service was planned, than a meal service needs to be performed at 30 minutes.	unverifiable
if a meal service was planned, then the meal service needs to be performed on time, even if the flight is still on the ground.	unverifiable
people have medical conditions that require regular intake of food.	non-experiential
3 hours is about time to give it up entirely.	unverifiable
"either cancel the flight, or do a ""please ring your call bell if you wish to return to the gate. be aware that you may not be able to reboard this flight if it takes off without you."""	unverifiable
again, i'd hope the captain knows how to manage his  plane.	unverifiable
they get one 'pass' on any of these limits, but no more than 30 minutes.	unverifiable
if the guy at the front of the plane is making poor judgement calls about food, water, and bathroom service, than you've got far more problems than a full bladder.	unverifiable
should they ban dust on airplanes,	unverifiable
they'd have to shut down air travel,	unverifiable
since they wouldn't be able to allow the doors to be opened for passengers to embark or disembark due to the dust on their clothes and luggage, in the jetway, and outside the plane.	non-experiential
sometimes the only way to fight back against the ridiculous is to propose something even more ridiculous.	unverifiable
did you read a news story about the one person in the history of the world who actually had said allergy	unverifiable
munchasen by proxy - look it up.	unverifiable
mulder is right on point.	unverifiable
most food allergies are completely imagined.	unverifiable
an overly anxious parent gets it in her head that little jimmy might have had a hive after someone had peanuts in his vicinity,	experiential
"and now he's ""deathly allergic""."	experiential
i sincerely doubt it.	unverifiable
peanuts are incredibly nutritious,	unverifiable
and quite filling in a small serving.	unverifiable
simply put, pound for pound there is no better food on the planet.	unverifiable
this whole anti-peanut hysteria is ridiculous!	unverifiable
leave my peanuts alone!	unverifiable
if you are one of the incredibly rare people that have an actual medically diagnosed severe allergy to this wonderful food, then you better never leave the house	unverifiable
because peanuts are everywhere.	non-experiential
you certainly should not be flying.	unverifiable
unless you choke on them, these things  will not kill anyone.	non-experiential
go to a real doctor and get tested -	unverifiable
he will tell you peanuts are harmless.	unverifiable
while i am sure it was scary,	unverifiable
you said it yourself,	non-experiential
the reaction was not severe.	unverifiable
i applaud the flight attendant for singling you out -	unverifiable
as a fellow traveller i would want to know who had caused my child to not be able to have a snack on a long flight.	unverifiable
peanuts are harmless to 99.9999999% of the population.	non-experiential
the traveling public should not be impacted because of your erroneous belief that this wonderful food might harm your child.	unverifiable
airlines are not public establishments;	non-experiential
they are private enterprise.	non-experiential
since nearly everyone has an allergy to something: chocolate, dairy, dust, pollen, etc.	non-experiential
there's no double standard at all.	unverifiable
you and many others cling to worst-case scenario thinking;	unverifiable
whereby you imagine the worst possible outcome and act as  if it's a certainty.	unverifiable
nothing could be more delusional than that.	unverifiable
no deaths due to anaphylactic shock caused by exposure to peanuts on-board an airliner have been reported in this country,	non-experiential
so the possibility that it would happen remains infinitesimally small,	non-experiential
though you would rather have everyone believe it's certain to happen if peanuts are served by airlines.	unverifiable
facts are stubborn things,	unverifiable
and the fact is that you're more likely to be hit and killed by a car on any given day,	non-experiential
but neither you nor anyone else is advocating that we ban automobiles or driving.	unverifiable
allergies to peanuts or tree nuts are not increasing;	non-experiential
there is no scientific data to support such claims.	non-experiential
the latest data we have for deaths from anaphylactic shock is 14 people in one year,	non-experiential
far more people die in swimming pools every year.	non-experiential
contrary to your claim, exposure to peanuts is not more likely to cause anaphylactic shock;	non-experiential
it may cause that reaction in the worst sufferers.	non-experiential
people with that condition know it and need to take responsibility for their condition when traveling by any means, including medication to prevent or reduce the severity of any reaction, face masks, and epi-pens.	unverifiable
if they won't do that, then they deserve whatever consequences come from their own negligence.	unverifiable
it is not society's responsibility to be burdened with their condition.	unverifiable
since peanut dust, oils, and parts are already embedded in the aircraft, even though you can't see it.	non-experiential
mulder, once again you are absolutely correct.	unverifiable
all the hyper-emotional arguments aside, the simple fact is,	unverifiable
not one person has ever died from a peanut on an airplane!!!	non-experiential
for that matter you shouldn't drive, walk in public, eat any kind of food, or breath the air,	unverifiable
as each of these activities has a higher chance of injuring someone than ingesting a peanut.	non-experiential
this is not some 'hyper-libertarian' matter of principle.	unverifiable
we should probably all submit to being anesthetized so that no one becomes unruly in transit.	unverifiable
well, its time to make a stand now.	unverifiable
just say no to foolish regulation and supposed risk avoidance.	unverifiable
life is a risk.	unverifiable
the biggest risk is that of getting old and finding that you never really lived.	unverifiable
most food allergies are bunk.	unverifiable
peanuts do not kill anyone.	non-experiential
don't try to tell me what i can and cannot eat.	unverifiable
mulder, i like peanuts,	unverifiable
i don't think they need to.	unverifiable
plenty of times i'm not thrilled with what i am offered	unverifiable
but i don't think passengers should be banned from bringing peanut products on the flight.	unverifiable
there's a compromise that can be struck.	unverifiable
so i usually bring my own.	unverifiable
there are some standards that people should abide by while flying on a plane.	unverifiable
however, that is not the issue at hand-- peanuts on the plane are.	unverifiable
while i don't always enjoy peanuts while flying, i don't believe they should be banned outright.	unverifiable
i think that people who suffer from severe peanut allergies should seriously consider the possibility of peanuts being aboard planes, and should carry the appropriate medications should they be affected by an allergy.	unverifiable
"if the airlines want to regulate this, i believe that creating a few dedicated planes to serve as ""peanut-free"" flying experiences are an acceptable alternative to completely banning peanuts and peanut products on planes."	unverifiable
it is not the responsibility of the government, however, to regulate the presence or absence of foods on planes.	unverifiable
we have bigger issues for the government to handle, such as the aforementioned air safety issues of bringing incendiary devices on planes.	unverifiable
your argument is a strawman.	unverifiable
nobody is advocating funerals;	unverifiable
you're just trying to deflect attention away from the issue, which is that there is no real risk to peanut allergy sufferers.	unverifiable
and there is no scientific evidence to support your argument.	non-experiential
you can't even cite the studies you claim exist,	non-experiential
because they don't exist.	non-experiential
the only mean spirited people are those like yourself, who want to trample the rights of the majority for a non-existent risk that affects a very small number of people.	unverifiable
this has nothing to do with the founding of the u.s. at all.	unverifiable
that's a myth that you need to stop clinging to in order to rationalize your desire for a ban on nuts.	unverifiable
it's a tired, old excuse, but it doesn't work.	unverifiable
so jetblue serves chips.	non-experiential
whichever it is, people are allergic to both, so that means you can't serve that as a snack to some people, too.	unverifiable
and down the slippery slope we go.	unverifiable
good luck with that.	unverifiable
this is not a matter of itchy eyes or a runny nose.	unverifiable
this is a matter of the airway closing down , or the entire body going into anaphylactic shock.	unverifiable
it causes death.	non-experiential
i have such an allergy, but to chewing gum and rubber.	experiential
i almost died twice.	unverifiable
minors and elderly that can not take care of themselves should not fly alone.	unverifiable
airlines are not babysitters.	unverifiable
i have always considered that to be negligence on the parents.	unverifiable
sending your minor child on a plane  across the country, or across the world alone, who knows what could happen.	unverifiable
"these are the same ""parents"" that drive up and drop their child off at a mall for the day, then wonder why they get a call from the police that their child was found dead in a ditch."	unverifiable
you left your minor child unattended.	unverifiable
be a real parent.	unverifiable
that's the problem with regulations like this.	unverifiable
there are so many reasons why a flight might be delayed	non-experiential
and each of them has a great variance in how long it may take to resolve that issuing a blanket rule would cause as many problems as it solves.	unverifiable
i have no problem with airlines developing their own policies vice a mandated government requirement	unverifiable
"but whatever those policies are they need to be easy to find, easy to read and understandable by your ""average"" person before someone books and pays for a flight."	unverifiable
this is exactly my point regarding emotional reasoning and also the idea that one individuals comfort is more important than anothers.	unverifiable
in your zeal to ridicule you may have missed the point of alternatives and discussion which i thought was why we were here.	unverifiable
perhaps i was wrong to thing that was what we were suppossed to be doing.	unverifiable
also, you assume the child will scream.	unverifiable
i would say that perhaps you should help the child become accustomed to the mask before hand by making it a game.	unverifiable
this has worked with other things that children must endure.	unverifiable
secondly you reject the notion outright and my guess is that you have never tried it.	unverifiable
this also proves that your concern is more with what you want and not what might work.	unverifiable
"your reasoning backs us ""the collective us"" into a corner of take it or leave it."	unverifiable
i am sorry that offering other ideas instead of your preferred ban on peanuts upsets you.	unverifiable
i refer you again to emotional reasoning on that.	unverifiable
dwein003 - the problem is when i pull out a clif bar to eat as a snack, or a pbj sandwich i made at home, or a turkey sandwich on oatnut bread, or a snickers bar...	unverifiable
this is where the holes in the plan becomes apparent.	unverifiable
eliminating bags of peanuts is not the issue - that's easy.	unverifiable
because to truly eliminate any potential for airborne peanut , passengers would not be able to bring any food on-board,	unverifiable
because even home-made sandwiches could contain nuts.	non-experiential
and personally, i don't think you can go that far.	unverifiable
and so far on this comment board, no one has been able to address that issue.	unverifiable
a blanket restriction can be communicated as part of the ticket purchase, much like the new luggage fees.	unverifiable
i would suggest asking airlines to print it on the itinerary with food information, and on boarding passes.	unverifiable
as i think about it, there are some serious communication issues with peanut-free zones or individual peanut-free flights.	unverifiable
i caught the time change when i logged in to print a boarding pass.	experiential
my brother almost missed a flight when the same thing happened to him.	experiential
if a peanut-allergic person books a flight a short time before travel, the airlines are not reliable enough to notify passengers.	unverifiable
the information could be provided when people log in to print boarding passes,	non-experiential
the scenario where a celiac like me packs peanut-containing food and doesn't find out about a peanut restriction until they arrive at the airport is troublesome.	unverifiable
not all terminals have places where i can buy gluten-free food.	non-experiential
