sentence1	sentence2	label
art, to some extent, serve a valuable function about enriching one's daily lives	it is unrealistic to pursuit of this high standard of life in many developing countries, in which the basic housing supply has still been a huge problem with plenty of lower income family have squeezed in a small tight room	low
art, to some extent, serve a valuable function about enriching one's daily lives	by comparison to these issues, the pursuit of art seems unimportant at all	low
the government should be accountable for citizens' health care and education to keep society safe and stable	it is the government that should be obligated to fund the health care and education for citizens	high
the government should be accountable for citizens' health care and education to keep society safe and stable	citizens enjoy the right to live in a harmonious and stable environment, which should be enabled by the government, the leader of the society	low
such people might fail to get cured in time, thus influencing their working efficiency, which would destabilize the production of the industry	if citizens had no access to health care and education, their physical health and psychological soundness would be at risk	low
the government should be accountable for citizens' health care and education to keep society safe and stable	such people might fail to get cured in time, thus influencing their working efficiency, which would destabilize the production of the industry	low
it is a waste of public money for the government to subsidize health care and education of each citizen in society	a great number of people, in fact, have had the capacity to pay for the both privately	low
it is a waste of public money for the government to subsidize health care and education of each citizen in society	the government should give priority to more pressing problems related to social members' wellbeing, such as soaring crime rate, aids epidemic or the shortage of infrastructure, which are requiring financial resources from the government to address	high
zoo is a good alternative choice for protecting animals	our environment is damaged day by day due to the fact that excessive pursuit of economic development at expense of eco-system, which pose a great threat to the survival of wild animals	low
zoo is a good alternative choice for protecting animals	various animals could be better protected by specialized staff	high
zoo is a good alternative choice for protecting animals	once the animal got sick, professional vet will help them promptly	high
zoo is a good alternative choice for protecting animals	thanks to the considerate care, the diversity of wild animal could be guaranteed	low
when children pay a visit to the zoos, they still could observe the eating behavior or leisure activities among animals, which would definitely enrich their knowledge associated with different animals	in the zoos, even though wild animals are caged, they have capability to walk in a limited area	low
zoos afford a platform to education teenagers, helping to establish eco-friendly behavior towards animals	when children pay a visit to the zoos, they still could observe the eating behavior or leisure activities among animals, which would definitely enrich their knowledge associated with different animals	low
zoos afford a platform to education teenagers, helping to establish eco-friendly behavior towards animals	children could acquire the information regarding how to protect wild animals according to guided tour or volunteers	high
complained about the drawbacks of zoos are often heard	some zoos are lack of systematic management which attributes to numerous wild animals die because of food shortage	high
complained about the drawbacks of zoos are often heard	being caged in the zoos for long render wildlife lost the ability to survive in nature where is full of cruel competition among various animals	low
the economic development and environmental protection can be conflicting	some countries may place economic developments ahead of environmental protection, thus ruining the local environments	high
unchecked and reckless uses of the local raw materials may happen, which can put a strain on the natural resources	people in the poverty-stricken areas are not likely to be equipped with knowledge to preserve the ecosystems	high
with people raising their awareness of the green economy, the products free of pollutants are increasingly prevalent among clients, which means eco-friendly businesses can make a favorable impression on customers today, triggering sales	electronic bicycles powered by clean energy resources have been well received among people in recent years	high
taking environmental consequences seriously can enhance working efficiencies	without the requirement of environmental preservation, the firm would still consume a vast amount of energy which constitutes a large part of its operational costs, being a hurdle to the economic development	low
it may spur its economic development	if a firm is environmentally conscious, it may have to make optimal use of its resources to improve its production lines and equipment, which can boost productivity	high
taking environmental consequences seriously can enhance working efficiencies	it may spur its economic development	low
public services and facilities should be given adequate attention by the authorities to maintain social stability	the government plays the role of a leader among citizens, which should discharge the responsibility of making optimal use of the tax money to keep society safe and stable	high
public services and facilities should be given adequate attention by the authorities to maintain social stability	public services such as education system or medical care can meet people's basic demand of survival, security and knowledge, thus making them feel comfortable, which can lower the crime rate	high
arts should by no means been disregarded by the government	arts can enrich people's cultural lives	low
they require various entertainment such as music, movies or books to them ease their minds and release pressure	currently, people are increasingly occupied with their work and studies due to the stiff competition	low
arts should by no means been disregarded by the government	they require various entertainment such as music, movies or books to them ease their minds and release pressure	low
arts should by no means been disregarded by the government	without arts, people would be at risk of suffering psychological problems	high
funding arts is beneficial to the local cultural and economic development	arts serve cultural and economic purposes	high
funding arts is beneficial to the local cultural and economic development	preserving local arts may promote the preservation of the local cultural heritage, which not only helps the local people have a sense of belonging but also contributes to the booming local tourism industry	high
this is so unfair for them to be taken out of their natural environment and to be kept in small enclosures	many zoos, especially the ones in developing countries, do not provide care and attention which their animals require	high
many zoos, especially the ones in developing countries, do not provide care and attention which their animals require	the animals are often undernourished and do not have sufficient quality and quantity of medical treatment	high
keeping animals in captivity is wrong	sometimes animals from hot countries have to survive in the cold winter of somewhere in europe	low
keeping animals in captivity is wrong	this is so unfair for them to be taken out of their natural environment and to be kept in small enclosures	high
zoos provide the public with good entertainment and also help to ensure the balance of the ecology	many people, especially young children enjoy going to zoos and see their favorite animals, cute baby-born animals and the animals that are from the different corners of the world	high
zoos play an important role in reserving many breeds of animal and preventing them from being missing from life	in zoos, animals are kept in enclosures which simulate their own habitats and also endangered animals are being protected from their predators or hunters	high
zoos are needed to keep the nature balanced	zoos play an important role in reserving many breeds of animal and preventing them from being missing from life	high
zoos provide the public with good entertainment and also help to ensure the balance of the ecology	zoos are needed to keep the nature balanced	high
without any limitations, there will be more awe inspiring work from our artists	paintings by da vinci and michallengo are admired even till now as they were not restricted during those times	high
without any limitations, there will be more awe inspiring work from our artists	if there is control over artists' ideas, they will definitely lose their sense of creativity in the long run	high
human rights is violated if artists are not allowed to express their feelings freely	it is every human's right to be able to voice out their opinions in any ways as long as they do not cause any problems to the nation	high
human rights is violated if artists are not allowed to express their feelings freely	today, many countries make numerous efforts to show that they are democratic countries	low
human rights is violated if artists are not allowed to express their feelings freely	arts is one of the ways that can be used to criticise social problems and government policies in a particular country	low
in case there is anyone who brings up some sensitive issues in their films or books regarding any races, this might end up in some chaos among the society	they might go deeper into certain aspects that can cause controversies in a country	low
in case there is anyone who brings up some sensitive issues in their films or books regarding any races, this might end up in some chaos among the society	malaysia is a multiracial country whereby all the citizens live together in harmony and peace	low
in case there is anyone who brings up some sensitive issues in their films or books regarding any races, this might end up in some chaos among the society	artists know their boundaries very well and would surely do not want their names tarnished just because of their unscrupulous acts	low
there are many wonderful and beautiful arts due to the freedom to express ideas	allowing them to think freely will give them an opportunity to express themselves	low
there are many wonderful and beautiful arts due to the freedom to express ideas	even though freedom to express ideas can bring some negative effects	high
advertisements are, therefore, very important for many businesses to increase sales and hence profits	advertising is carried out with the main purpose of promoting different products and services or encouraging people to consume more	low
they can compare them and then have a better decision in choosing their internet or mobile phone plans	customers of telecommunication services will have an idea about the current offers of different companies	low
to consumers, advertising can bring them many benefits	they can compare them and then have a better decision in choosing their internet or mobile phone plans	high
some people have argued against advertising due to its negative impacts	a huge amount of different advertisements could be sent automatically by a system to personal phones or email addresses, this is generally known as spam, and causes discomfort or even annoyance to many people	high
advertising is believed by many, a financial burden to businesses	advertising can be very expensive and not every advertising campaign can be done successfully and brings good results	high
some people have argued against advertising due to its negative impacts	advertising is believed by many, a financial burden to businesses	high
pursuit of nuclear technology one way or the other leads towards atomic weapons	last century has witnessed the horrors of such weapons	high
even civil usages of atomic power pose a dire threat of radio activity	recently there has been an incident in which an atomic power house leaked tons of radio active material into air when an earthquake hit the surrounding area	high
even civil usages of atomic power pose a dire threat of radio activity	this unfortunate event proves that no matter how much careful we are such accidents are inevitable	high
safely getting rid of nuclear waste is a daunting task and there has not been any permanent solution of it	while generating energy from any source be it hydro power or oil there always is some wastage and so is the case with nuclear power	high
safely getting rid of nuclear waste is a daunting task and there has not been any permanent solution of it	this waste is many times more lethal to our environment than any of the other hazardous material	high
if the government provides those without work with a mobile phone, they will be able to find themselves an occupation in order to live and survive	they can surf the the star onlines' work section to find a job that is suitable for them	high
if the government provides those without work with a mobile phone, they will be able to find themselves an occupation in order to live and survive	with the help of the net, they can also do more research on the work that they have found apart from looking up on how they can prepare themselves for the job	high
if the government provides those without work with a mobile phone, they will be able to find themselves an occupation in order to live and survive	the mobile phones can also be used to make calls with the companies in which they would like to work with	high
the money can be used for other intentions rather than giving hand phones to the unemployed	the money instead of being used to supply the electronic gadget can be used for other useful purposes for the country	high
the money can be used for other intentions rather than giving hand phones to the unemployed	the money can be used to build more amenities for the public or given to the poor so that they can use it to help them earn a living	high
when hand phones are provided for free, many would want to take advantage of this opportunity	the public's money is spent worthlessly	low
by having cctv cameras at workplace, crimes such as robbery can be trimmed down	when a shop is attacked by thieves, the clips taken by these cameras serve as a source of evidence to help the thieves to be traced	high
by having cctv cameras at workplace, crimes such as robbery can be trimmed down	in malaysia, policemen used the videos captured by the cctv cameras to trace and successfully catch a group of robbers who broke into a seven eleven shop during the midnight	high
cctvs must be put in all workplace so that crime rates can be minimized	as the employees know that they are under constant surveillance, they will less likely steal from the shops	high
cctvs must be put in all workplace so that crime rates can be minimized	by having cctv cameras at workplace, crimes such as robbery can be trimmed down	high
privacies are lost with the use of these cameras	safety should be put first in order to be safe	low
this is chiefly to shield oneself from being harmed by any intruders or robbers	privacies are lost with the use of these cameras	high
these cameras can help to provide some form of protection to the workers against the customers	at some offices, employees are often required to handle angry or frustrated customers	high
the installation of cctv cameras may help the employees escape this situation	face-to-face interactions with an annoyed customer can put the employee in physical danger	low
these cameras can help to provide some form of protection to the workers against the customers	the installation of cctv cameras may help the employees escape this situation	low
these cameras can help to provide some form of protection to the workers against the customers	the videotapes can used to determine what actually took place and further actions can be then taken	low
those opposing the cctv systems feel that their privacies are invaded with the constant monitoring of the cameras	one must realize that safety is of paramount importance compared to privacy and prevention is always better than suffering from the consequences	high
those opposing the cctv systems feel that their privacies are invaded with the constant monitoring of the cameras	opponents of this system should try to comprehend the situation and take actions to prevent themselves from being victims of crime	low
it is a good idea for children to past their first earlier life in the cities	education is better in big cities in comparison with countrysides	low
it is a good idea for children to past their first earlier life in the cities	in my country the best schools, universities and institutes are located in cities, and todays education is one of the most important parts of our children's life	high
children who live in cities have a lot of entertainment	it is acknowledged that a large number of creational facilities are built in cities	low
children who live in cities have a lot of entertainment	playgrounds, parks, science museums, cinemas etc	high
children who live in cities have a lot of entertainment	in countrysides we hardly ever see creational facilities	low
children who live in cities have a lot of entertainment	children who live in countrysides most of the time pass their free time in farms	low
they can learn a lot of things by watching television and surfing through the net	in big cities children access to media easily	low
they can exchange their knowledge, they can learn different cultures	via internet they can have connection with the other children all around the world	high
there are a large number of opportunities in privat works that you cannot find them when you work for the others	in your job you can be boss of yourself; however, in the other jobs someone else are your boss	low
when people work for themselves they make more profit for themselves, but in the other jobs you make profits for the other such as your manager	nowadays most of them pick up this profit without sharing a small sum of it with their workers, and from my point of view it is unfair	high
there are some authorities in privat jobs that workers are always looking for them while they are working for the others	sometimes some occasions happen to people for example a disease, sticking in a traffic jam and sometime going on a vacation	low
there are some authorities in privat jobs that workers are always looking for them while they are working for the others	for all of them we have to ask for a permission, and most of the time we are not allowed	low
when people face with a failure they can learn a large number of things from that failure, therefore in the next effort they try to avoid doing and repeating that mistakes	most of inventors in the first phases of their job face with some problems and defeats, but in the next stages they learn how to deal with problems	low
experience shows while people doing a job constantly, they become more experienced in that subject, so in the final effort they become successful with the high percentile	scientists experiment a substance for a long time, after they gain lots of experience and knowledge about that subject they decide to make it final	low
farmlands are vital for human life	human needs for food is increasing as well	low
human needs for food is increasing as well	day by day population is increasing	high
farmlands are vital for human life	we need farmland to grow crops such as wheat and corn, and there is no doubt that without food people cannot alive for more than some weeks	high
they need land to build their houses on it	people need shelters to protect themselves from mother nature such as wind and flood and wild animals	high
they need land to build their houses on it	dwelling is one of the most important human needs after food which is undeniable	high
some lands should be assigned to industry	human need some crucial things to continue their life, and most of them are industrial such as medicine	high
some lands should be assigned to industry	todays life has some difficulty which become comfortable with the help of industry	high
they do not need so much land that people need	the population of endangered animals are less than people's population	low
we have to be aware to never judge with their appearance	there are people who play a role and cheat the other individuals with their playing	low
we have to be aware to never judge with their appearance	some people cheat their fiance before marriage by showing a cheerful face and well spoken; however, after getting marriage they show their real personality	low
there are some people who are black skin, fat and frown, nonetheless they might be a great person for leaving and colleague	i have a neighbor who are old, black skin and frown and i had always panicked of her	high
there are some people who are black skin, fat and frown, nonetheless they might be a great person for leaving and colleague	one day in a cold winter while i was getting back to home from school i realized that i lost my keys, so i could not do anything before my parents getting back home	low
there are some people who are black skin, fat and frown, nonetheless they might be a great person for leaving and colleague	she asked me to stay with her till my parents come, also she was great in hospitality and her behavior was unforgettable	low
there are some people who are black skin, fat and frown, nonetheless they might be a great person for leaving and colleague	i had to never judge with people's appearance	low
a single international language serves an economic purpose	a single international language plays a pivotal role in global economic cooperation	high
a single international language serves an economic purpose	without the availability of the same language, there might be a chance that misunderstanding and conflicts would ensue over business negotiations, impeding collaborations between them	high
if people are equipped with a single international language, they can tell each other smoothly about their countries' specific cultures such as the traditional customs or the modern lifestyles, which enables people to expand their outlooks, viewing the world in new angles	when people travel to foreign countries, the local people can introduce the tourist attractions to such people with the command of the universal language, helping foreign visitors have an enjoyable exotic experience	high
a universal language is an integral part of cultural communication and interactions	if people are equipped with a single international language, they can tell each other smoothly about their countries' specific cultures such as the traditional customs or the modern lifestyles, which enables people to expand their outlooks, viewing the world in new angles	high
some asians are seeking individualism, previously denied by many asian countries	they have gradually identified with such values expressed in american movies, which are imported by the governments as a result of the proliferation of english	high
people may be impressed by the cultural values brought with the universal language, eroding a sense of national belong	some asians are seeking individualism, previously denied by many asian countries	high
a single international language may, to some extent, erode the cultural identity of a nation	people may be impressed by the cultural values brought with the universal language, eroding a sense of national belong	high
following fashion trends enables people to keep up with the world's latest transformations, which is of vital importance if we consider the fact that people are living in a global village today	when individuals keep the habit of grasping the world's cutting-edge fashion information, they are gradually changing their attitudes to viewing the world, which means they are more open to accept diverse voices from people around the world	low
following fashion trends enables people to keep up with the world's latest transformations, which is of vital importance if we consider the fact that people are living in a global village today	they might fall behind shortly	low
they might fall behind shortly	if they stuck to their own fashion styles, disregarding the world's top fashion designers' achievements, they would stay conservative in their own worlds	high
without following fashion trends, such people would have a hard time choosing and matching clothes, let alone forming their own dressing styles	people with inadequate aesthetic knowledge or poor originality develop their own senses of fashion when treasuring the latest fashion information	low
the world would look monotonous	following fashion trends constantly may undermine individuals' personalities	low
the world would look monotonous	individuals purchase their clothes according to the latest fashion trends, which may result in the phenomenon that people would wear the same style of clothes	high
such aid could also create a win-win situation	underdeveloped nations no doubt receive direct benefits through such deeds	high
it is inhumane to watch one's fellowman struggle against famine and poverty without doing anything to help, especially when the onlooker takes no effort to do so	compassion, a virtue preached in almost all religions from buddhism to mohammedanism, is what distinguishes us human beings from animals	high
such aid could also create a win-win situation	related research is conducted accordingly to conquer the problem, promoting the development of the pharmaceutical industry	low
the potential market in those poor countries, most of which has a huge population, is also a thing worth mentioning	by building a good relationship with them, wealthy nations can not only broaden their global market, but also facilitate future international commerce	high
the potential market in those poor countries, most of which has a huge population, is also a thing worth mentioning	the underdeveloped nations, in return, may export local agricultural products, mineral products with discount to the former, boosting each other's economy	low
such aid could also create a win-win situation	the potential market in those poor countries, most of which has a huge population, is also a thing worth mentioning	low
related research is conducted accordingly to conquer the problem, promoting the development of the pharmaceutical industry	for developed nations, new medical problems may very well arise from the work in underdeveloped nations	high
health education causes long-term positive effects on our next generations	thank to a full health education from their childhoods, children will have good habits of taking care of their own health and these habits may be kept in their adolescences	high
health education causes long-term positive effects on our next generations	if a child is educated to have a hygienic lifestyle at a very young age, he also keeps it when older	high
health education causes long-term positive effects on our next generations	health education will help people to have right choices of treatment to recover more quickly	low
health education will help people to have right choices of treatment to recover more quickly	instead of afraid or panic, they may be calmer if unfortunately committing some normal diseases such as allergy or illness in seasonal changes	low
health education will help people to have right choices of treatment to recover more quickly	many diseases which may be cured easily can turn to serious ones if we do not have right treatment	low
health education will help people to have right choices of treatment to recover more quickly	health education will prepare for people especially children necessary knowledge to protect themselves from risks of diseases	low
preventative measures will help improve general health state of all citizens	vaccines will guarantee that pregnant women and their babies are protected from serious infectious diseases such as flu, smallpox, rubella so on	high
preventative measures will help improve general health state of all citizens	when huge injection campaigns are organized throughout our country, the community's health state will be improved remarkably	high
investing money to enhance the general health state is a totally right decision	preventative measures will help improve general health state of all citizens	high
investing money to enhance the general health state is a totally right decision	human resources play a key role in the development of a country	low
investing money to enhance the general health state is a totally right decision	the government can save a lot of money for our country's health budget	low
the popularity of news media is beneficial to human beings	this is a convenient way of relaxation after hard work	high
the popularity of news media is beneficial to human beings	people can sit in front of their televisions and watch whatever they want, from musical concerts to live football match	low
the popularity of news media is beneficial to human beings	today entertainment is easier for people to enjoy than ever before	low
there is a strong likelihood that today people are able to know the world better	it is clearly seen that mass media provide people with a variety of global news on all fields, including political situation, economic change, global warming, and so forth	high
news media help people broaden their knowledge	there is a strong likelihood that today people are able to know the world better	high
news media help people broaden their knowledge	this is particularly essential when the globalization process has been permeating into all areas of society	low
news media help people broaden their knowledge	the fast growth of news media is helpful for people worldwide	low
the progress of news media is an advantageous development	it relaxes people with plentiful entertainment news	high
the progress of news media is an advantageous development	it enriches people's knowledge with worldwide information	high
the progress of news media is an advantageous development	it also positively affects the way people live in many other aspects	high
today entertainment is easier for people to enjoy than ever before	the fact is that such news media as televisions, radios, or newspapers are bringing many news on entertainment sector from all over the world to everybody	high
it would be easier for the juries to make a decision if they know about the past information about the criminal	knowing their background very well will enable the juries to analyze the crime before coming up with a judgment	high
it would be easier for the juries to make a decision if they know about the past information about the criminal	punishment can be given in accordance to the condition	low
the convicted will also receive a fair action	a fair trial can be achieved	high
knowing their background very well will enable the juries to analyze the crime before coming up with a judgment	take a person who has not murdered anyone but is suddenly found to be guilty	low
the convicted will also receive a fair action	exposing them to the past records of the criminal can give them more room to think rationally and finally put the pieces together in order to produce a more meaningful decision	low
exposing them to the past records of the criminal can give them more room to think rationally and finally put the pieces together in order to produce a more meaningful decision	juries are a group of people who have no or less knowledge regarding law	low
there are many good opportunities for discovering different cultures	a large number of people will gather in the host city for sport events	low
sport events with the spirit of healthiness, honesty and fairness can help strengthen understanding, friendship and solidarity among nations	there are many good opportunities for discovering different cultures	high
sport events with the spirit of healthiness, honesty and fairness can help strengthen understanding, friendship and solidarity among nations	after sharing competitive but interesting moments in each competition, the competitors often shake hands friendly and congratulate the winners, which can lead to an improvement in the relationships among nations	high
sport events help to wake up love and responsibilities strongly in each citizen	seeing national flags be honored may be the most emotional moments to each athlete	low
sport events help to wake up love and responsibilities strongly in each citizen	the athlete also seems to be more aware of his responsibilities and he wants to contribute more to his beloved country	high
sport events help to wake up love and responsibilities strongly in each citizen	when witnessing our national flags flying proudly among others, many of us can stop hiding our pride and happiness	low
when witnessing our national flags flying proudly among others, many of us can stop hiding our pride and happiness	when vietnam became the champion of seagames for the first time in 2008, a festival atmosphere permeated into the streets	low
when witnessing our national flags flying proudly among others, many of us can stop hiding our pride and happiness	people from all ages turned out to the streets with flags, banners and they sang aloud songs of ho chi minh president	high
when witnessing our national flags flying proudly among others, many of us can stop hiding our pride and happiness	some hooligans were so excited that they took part in motor racing or using fireworks illegally	high
some hooligans were so excited that they took part in motor racing or using fireworks illegally	the hooligans only took a minority of people	high
they are likely to understand their parents' hardship, to respect values of money and to form a good habit of saving	children can learn about the hardship of earning money	high
they are likely to understand their parents' hardship, to respect values of money and to form a good habit of saving	when they take some kind of paid work such as looking after babies, doing housework and keeping shops, they will have some life experience and skills which make them mature and can deal with many different situations in real life	high
when children take jobs, they tend to be more responsible	whether they can earn money or not will depend on their effectiveness and attitudes in working	low
to keep their jobs, children will have to try their best to finish their duties	if a child works as a shop assistant, he will have to keep an eye on good and products, calculate prices correctly and take responsibilities for any lost	high
experience gained through traveling to different places, meeting different people and even at job goes long way	it not only enhances the confidence of a student but also makes them independent	low
experience gained through traveling to different places, meeting different people and even at job goes long way	this experience also makes them aware of what they would like to make of their life	low
experience gained through traveling to different places, meeting different people and even at job goes long way	they develop broader view and can make a better choice of their future studies or courses	high
taking a break not just has benefits but it also comes with some negative impacts	once student's starts earning, they might not like to go back to studies where they would lose their financial independence	high
taking a break not just has benefits but it also comes with some negative impacts	they might even find it difficult to adapt to education environment	high
taking a break not just has benefits but it also comes with some negative impacts	there is also a risk of student never going back to university or higher education	high
taking a break not just has benefits but it also comes with some negative impacts	this might only help them in a short run as it is a known fact that to make a reasonable career in longer runs, one needs a proper and higher qualification	high
students who take break, gain lot of benefits by traveling around the places or by working	they tend to contribute more due to their real world experiences which makes them more mature	high
it is certainly true that university education is of paramount importance for certain professions such as doctor, engineer and lawyer	without proper training and knowledge, it would be impossible for them to perform their best in their careers	high
it is certainly true that university education is of paramount importance for certain professions such as doctor, engineer and lawyer	not only that, when they are in a university, they will have the opportunity to share their knowledge as well as to network for business associates and partners	high
it is certainly true that university education is of paramount importance for certain professions such as doctor, engineer and lawyer	this can benefit them in future when they intend to open up their own companies or hospitals	high
there are also a significant number of people who are very successful in their fields without going to university	he started his computer company in his college dorm room	high
there are also a significant number of people who are very successful in their fields without going to university	he used his earnings as well as his family's loan in order to progress to be who he is now	high
individuals born with talents have also a high chance to be successful	people with natural talents are also most likely to excel in their life	high
the introduction of increasing number of reality shows have made it possible for all those lucky ones to triumph	david archuleta who was once a nobody has now taken up a large space in hearts of many	high
individuals born with talents have also a high chance to be successful	the introduction of increasing number of reality shows have made it possible for all those lucky ones to triumph	low
individuals born with talents have also a high chance to be successful	this is especially true in sectors like entertainment and sports	high
most of them will be forced to take up careers which are poles apart from what they had studied for	if senior workers dominate the working sector, there will be lesser job opportunities for the fresh graduates	high
most of them will be forced to take up careers which are poles apart from what they had studied for	a medical graduate might find it very disheartened when he had to spend around five precious years studying medicine and at the end of the day, he will have to take up another profession rather than doctor due to the insufficient job opportunities available	high
most of them will be forced to take up careers which are poles apart from what they had studied for	due to the lack of genuine passion on the work which was not of their option, there is a greater possibility for their performance standard to dwindle at their workplace	low
it would indeed be better if at an older age, opportunities are given to the younger ones	the academic institution will have to pay for his medical bills, resulting in more loss for the institution	high
it would indeed be better if at an older age, opportunities are given to the younger ones	beyond that age, a large proportion of them have an elevated chance of contracting a multitude of health problems such as stress related diseases and cardiovascular illnesses	low
it would indeed be better if at an older age, opportunities are given to the younger ones	not all elderly workers are physically well	low
it would indeed be better if at an older age, opportunities are given to the younger ones	they will not be able to give their best in whatever they are doing	low
they will not be able to give their best in whatever they are doing	the stressful life that an aged teacher goes through will definitely take a toll on him	high
the expertise of the senior workers who had retired should never be underestimated	it is highly recommended that the retiree come over to the companies or hospitals to have regular sessions with the present staffs to bridge the gap between them and to pass on their knowledge	high
it is highly recommended that the retiree come over to the companies or hospitals to have regular sessions with the present staffs to bridge the gap between them and to pass on their knowledge	their invaluable experiences and knowledge in their respective fields such as engineering, medicine, and law can certainly be beneficial to the younger generation	high
most people nowadays prefer to use the internet to search for art work	the internet really brings them convenience	high
most people nowadays prefer to use the internet to search for art work	we can browse the art work from all over the world at home	high
most people nowadays prefer to use the internet to search for art work	people may not get a spiritual experience	high
people may not get a spiritual experience	pictures online are only limited to a screen size	high
most people nowadays prefer to use the internet to search for art work	the exhibits in museums or galleries are all life size and visitors can get a more direct felling	high
in order to help visitors to learn more about the exhibits, museums hold various activities which make visitors be part of what they are seeing	at american museum of natural history, you can make a bone-by-bone reproduction of the museum's stegosaurus	low
in order to help visitors to learn more about the exhibits, museums hold various activities which make visitors be part of what they are seeing	at museum of art in new york, you can look at 17th century instruments while listening to their music	low
in order to help visitors to learn more about the exhibits, museums hold various activities which make visitors be part of what they are seeing	"while if you ""visit"" the museum online, you may not able to get this kind of experience"	high
seeing an art work on computer screen is not the same as you watch it by your own eyes	not all the details of the artwork can be shown on the computer screen	high
some details might be dim	the resolution ratio of the screen is not high enough	high
seeing an art work on computer screen is not the same as you watch it by your own eyes	some details might be dim	high
