sentence1	sentence2	label
* smoking tobacco is quite unhealthy even without pesticides.	oh, really? does that mean that pesticides will be ok on marijuana plants? no.	notsarc
today, no informed creationist would deny natural selection.	"then 99% of creationists are not informed as far as i can tell. it seems that your position is that ""informed"" creationists are neo-darwinists, fully accepting of the theories of evolution."	notsarc
maybe because thats not the question. the question is, do we get to rank humans as 'worthy to live' and 'not worthy to live'. i say no.	am i psychic or what! didnt i predict that there would be those who would avoid my question? am i good or what!	sarc
because mostly all his post have a secret code behind them. wait what?	i guess since your know how to post without the 50 characters you are a half veteran but once you figure out behind what's behind the humor of joe's post you will be a full veteran. pay attention.	sarc
no, anyone who denies one freedom is a slaver. if you think about it, slavery requires life.	what basis do fundamental rights derive from? in other words, how can we tell whether something is a fundamental human right?	notsarc
i would love to see the evidence for that. alas, there is none. i think there one italian archelogist who claims he found some drawings that he believes that the 'mount sinia' mentioned is different than generally accepted, but i am skeptical of his claims. there are enough screwballs and religious nuts pretending to be archelogists in israel that it takes more than a concensus of 1 for me to consider something. this guy does seem to be more educated than the vendyl jones crowd in archeology, but still a bit on the fringe. maybe he'll get more attention, and provide a good set of evidence, because it is the people on the fringe that are needed to shift the paradiam.. (then they are visionary, rather than on the fringe).	i'm surprised no one has unearthed some stickman figures and announced that the drawings of jesus have been discovered, as recorded in john 8:7, where he's doodling on the ground while some poor young woman is about to get pelted with rocks. what a pilgrimage that would make...	sarc
this seems to be a mixture of pascal's wager and shocking evidence of eternal cruelty and torture from the god of love. pray tell, arch, what is meant by 'the second death'? will you confirm or deny that symbolic fire means eternal destruction, not eternal torment? can you provide scriptures that confirm that the ungodly will be tortured for eternity in indestructible bodies? why would a god of love torture people for eternity? why would you want to worship such an evil creature if that was the case?	you mean pascals sucker bet? if arch is wrong, he's wasted a good portion of his life and income catering to a false priesthood, a tick suckling off the fat and meat and marrow of their 'flocks'. he's prevented himself from exploring the wonderful opprotunities this limited life has to offer for the nebulous promises that come after death is assured.  furthermore, he's extolling others to do so also. because misery needs company to justify itself and in insecurity over the rediculous beliefs they hold, they need numbers to validate their wastes and servitude.	sarc
but of course, if it happens after president obama has his people installed, people who believe in science and research and reality, and these reality-oriented people have taken full control of the agencies who oversee these sorts of things and have made sure that regular inspections are made for food safety. i think you'd better at least allow the man six months to get his people and policies in place.	oh yes, president obama also has to figure out how to get rid of the bush policy of lies and falseness bush people burrowed into the federal government by bush during his last days as president in order to thwart the spread of science, research and reality.	notsarc
#1 - how are we now able to observe evolution, when the evolution of the world supposely took billions of years?	"not all evolution takes place over billions of years. there has been speciation that we have actually seen occuring within a few years at a time. ""bacteria, birds etcs.""natural selection occures frequently. you can ""observe"" evolution through the fossile record, dna, morphology etcs.evolution has made predictions, these predictions have come true, ergo, it's good."	notsarc
ness,do you embrace the theology of christianity, the morals, the ritual? what component?	i believe that science explains the way god created the universe.	notsarc
he's taking up space in a perfectly good cell. he's using up perfectly good oxygen, food, clothing, heating and cooling energy, medical attention, etc.	o they don't make space anymore. they'll just put him in a cell with pot growers and crack addicts. he'll be lucky if he gets a spot on the floor to sleep on.	notsarc
we had light and dark moths before the industrial revolution,	actually, we didn't. the first record of a melanic form was in 1848. presumably other melanic individuals had appeared before this, both in biston bebularia as well as other moths. we know that a similar mutation occucrred in other moths north america some years after the 1848 record of the b. betualria.there are actually several alleles of the gene responsible for color that form a dominence hierarchy with the fully black morph (called carbonaria) as the top dominant and the typical as recessive. the intermediate forms are referred to as insularia. they are uncommon. at any rate, by 1895, 98% of observed b. betularia in industrialized areas were carbonaria.	notsarc
this is the part you are misquoting. 'it is not within judicial notice that a shotgun having a barrel of less than 18 inches in length is any part of the ordinary military equipment or that its use could contribute to the common defense.' now it states the shotgun with a barrel length of eightteen inches is not military equipment.  so if the anti gun/gun control advocates are going to use this to defend their claim they are wrong.	love vs. pepersack again? what you don't realize is love got her gun.	sarc
"**congrats on this very active ""support group for losers"" you guys have put together. i'm sure all the group hugs will help lessen the terrible anxiety attacks you've been suffering lately, thanks to me. ah, well, girls, if you can't shop, malicious snickering will have to do, won't it?"	cannot be helped. you make it far too easy. but do not think of yourself as a loser, think of yourself as a student with significant learning deficets.	sarc
of course, they threw in that he's a prof. of electrical engineering - they couldn't help xxxx a little smoke to haze the issue.	and for good reason. electrical engineers in general have a pretty poor track record when discussing issues that have nothing to do with... electrical engineering. examples: walter remine, fred williams, etc.	notsarc
you're the one arguing you worked for free, not me. besides, i figured by now you would realize i'm making fun of you for sensationalizing the debate.	a gutless coward mocking a soldier like a parrot, that's funny. roasted parrot under glass is a fitting end emoticonxgood	sarc
what i would like to see is a rather antiquated method of community. have all the destroyed housing areas razed and bulldozed to level, bare soil, then have massive 'barn-raising' house building, where the people (in that area) pitch in to rebuild each others houses (and build theirs). it's somewhat like habitat for humanity too, with the difference being all neighbors pitch in.	shhhh . . . don't tell anyone: habitat for humanity is a religious (gasp) organization. those mean old hateful christians--helping giving homes to needy people . . .	sarc
... no, but all arranged marriages are, tada! arranged ._. why is this thinking thing so hard for you? if there happens to be an arranged marriage where everyone lives happily ever after, awsome! but people should have a choice who they spend the rest of their life with. you just have a knee-jerk reaction to defend anything of your culture past or present. you don't see me making similar knee-jerk reactions.	you don't see me making similar knee-jerk reactions. woopdee fucking doo. but people should have a choice who they spend the rest of their life with. well done darling. but being an american you should know that in marriage people choose who they spend the next couple of years with not the rest of their lives. now let's get back to the facts - where in an arranged marriage does it say the 2 people getting arranged don't have a choice?	sarc
all too often those opposed to intelligent design simply reject any notion of god no matter how unemotional and rationality based that notion is.	well, that's your claim, anyway. truth is that billions of theists accept evolutionary theory as is and reject the standard id arguments.	notsarc
they wouldn't have to avoid heller since heller recognized that restrictions on packing heat are okay. next argument, please.	that shouldn't be too hard for an 'educated' person such as yourself to point out in the heller ruling now should it? there have been quite a few rulings post heller. did those courts let 'restrictions' stand? no!	sarc
here's a nice little google def: a convinced belief; a condition of mind fully satisfied; next to actual knowledge. we have faith the sun will rise to-morrow morning, but the knowledge can not be actual until after sunrise.'	this is a pretty loose definition.it's like saying you have faith that jesus will come again because you personally witnessed his ressurection.but you didn't, you have faith because you believe this with absolutely no material evidence or logic to back it up.	notsarc
astronomers have debated arp's assertion that quasars are related to peculiar galaxies since the late 1960's.	"why didn't they ""fire"" and ""bar"" him in the sixties?"	notsarc
if that's the best you can do, simply don't address me any further. one thing is for certain that this is the last i respond to you. good day.	if truth makes you uncomfortable, feel free not to respond to me. i will continue to point out hypocrisy , and bigotry. i'll mock anybody who says 'slavery wasn't all that bad' either.	sarc
it changes almost hourly, but here is the current bunch, in no order: tae guk gi city of god pappilion amelie equilibirum hero clockwork orange apocalypse now redux eternal sunshine of the spotless mind no man's land	i'm surprised that 'the sixth sense' didn't make anyone's list. the twist at the end totally caught me off guard and blew me away. i also like forest gump, slingblade, platoon, top gun, the wizard of oz, shawshank redemption. there are more but it's monday.... :p	notsarc
ok, let's give that a try.evolution doesn't require something to have evolved from nothing, so this isn't a valid criticism. evolutionary theory seeks to explain the plain fact of common descent.	i know that. evolution releases itself from its foundation at will. when it wants to speculate about things like abiogenesis and claim it to be science, it allows itself to do that. it's that interchangeability thing you spoke of above.	sarc
really??? maybe you should do a little research before you make sweeping statements like that. -- http://www.rainbowbaptists.org/	yeah yeah whatever and there are gay catholics also. the point is that the vast majority of baptists are the <term that has been banned>	sarc
"i'm having a ""groundhog day"" experience emoticonxfrazzled i was under the impression that it was traditional to ask the question before the answer was given"	"how do you know it is him? it's a simple question. if he is writing as lurch, and someone else comes onto a board, as ungerdunn, who is just as rude (which is what you are saying), you assume it's the same person? or, is it because they both claim to be biologists? i guess that having another person enter a forum, and claim to be a biologist would narrow it down to just the same person emoticonxclown all you've done is said you know it is him because one writer is as rude as the other... and that this gives his identity away by some mysterious process, probably i don't understand this as i've never read set-theory! emoticonxwow what should be a very easy question becomes you repeating ""i know it is him"".also, has he been banned as lurch on these other fora?"	sarc
the liberals in this country love to spend money as long as it not theirs........	uh...how does that work? oh yes, comming from the person who thinks a cd is good during times of low inflation, it does not suprise me you do not even understand the basics of taxation.	sarc
sorry to hear you say this. i have never attacked you personally, never said anything like what you accuse me of saying.	if you truly believe this then i think you need to re-read your posts and put yourself in the shoes of those on the receiving end. 	notsarc
the figures for the number of gun related deaths in the us should be evidence enough that 'the people' cannot be trusted with guns. this does not mean all the people, but a large enough proportion of the people to be a danger the rest of you.	so the fact that we still have criminals who choose to kill others, should be used against is in determining whether we can be trusted or not?	sarc
"they are different terms and apply to different things. secularism is not a worldview in itself, it is a policy of how to apply religious and other worldview in real life.secularism does not exclude people with a religious worldview. one may imagine a devout christian that firmly believes in his faith, but is also convinced that faith must come from within and that forcing someone to behave in accordance with a religion simply encourages false faith, and would logically conclude that his faith should not be forced upon people (usually with the subclause of ""let them burn in hell afterwards"", or something else along those lines)."	so if an atheist believes that humans are the highest form of intelligence, and a devout christian believes god is the highest form of intelligence, the christian should allow the atheist to force him to behave as if humans are the highest form of intelligence?	notsarc
i'm glad you made the same correlation i did. toe is a substitute for #### in this case.	so you're saying that the theory of evolution is similar to ####, in that they both make large messes when they come into contact with fans?	notsarc
no simone, that's your mo, post something other than loony lefty propaganda and maybe we can take you seriously for once.	please emoticonxrolleyes why dont you post something thats not one sided and full of non factual evidence that isn't full of spin and your crazy agendas?	sarc
"'white guilt is the biggest flaw in the american psyche', says dr. david yeagley, comanche indian source: comanche_patriot —————————— white pride and white guilt today in the united states and most of the white world, as soon as a white child begins his formal education, he is implicitly told that he should feel guilt for the crimes of his ancestors. guilt for finding, conquering, enslaving, and killing off non-whites around the globe ... and littering in the process. this guilt stems not from his own crimes, but from the supposed crimes of other (dead) people of the same race. but the child is never encouraged to take pride in the amazing achievements of his race. more: white pride and white guilt —————————— white guilt, obamamania, and the reality of race supporting obama for president, like supporting colin powell a decade ago, is seen by many whites as the ultimate in white guilt repellent. i don't recall ever meeting any white person who personally felt guilty for the troubles of african-americans. but i've known many whites who want to loudly blame other whites for black difficulties. more: vdare.com: 01/02/07 - white guilt, obamania, and the reality of race —————————— white guilt = black power white guilt is best understood as a vacuum of moral authority. whites live with this vacuum despite the fact that they may not feel a trace of personal guilt over past oppression of blacks. whites simply come to a place with blacks where they feel no authority to speak or judge and where they sense a great risk of being seen as racist. one terrible feature is that it means whites lack the authority to say what they see when looking at blacks and black problems. political correctness is what whites have the authority to say about blacks, no matter what they see. it is a language of severely limited authority, of euphemisms that steer whites around associations with racism. the muteness that white guilt imposes on whites undergirds black power. it lets blacks live inside the silence of whites, and have our weaknesses be unutterable by whites even as they are plainly visible. messrs. jackson and sharpton are enforcers of white silence. and when whites are silent, black mediocrity is no deterrent to black advancement. everywhere that minorities press institutions today as groups, there is an erosion of excellence. the reason for this is that white guilt allows institutions to respond only with deference – deferring to the greater moral authority of minorities by lowering standards, and remaining mute to minority mediocrity, to save the institution from the racist label. so whites have made it socially virtuous to defer and stand aside as institutions erode. the public schools are all but devastated, universities are stunted by ideology, corporations are more unctuous than churches, the media are more unctuous yet, and american politicians – of left and right – speak in barren clichés about all of this when they speak at all. more: white guilt = black power —————————— white guilt...myth or reality? shana attends a big 12 school and is always seeing white girls her age or younger propositioned by black men who get offended if rebuffed. she personally knows of one girl who had her entire social life ruined by a black man who called her a racist at a party because she would not be alone with him. 'he said something like, 'xxxx, you just won't be wit' me 'cause i be black'.' a hush settled over the crowd and a bunch of people looked at her like she was a pariah. the girl ended up going back home when all of her dormmates started harassing her for being a 'bigot'. white guilt is when a white person feels sorry for a person of color to such a point that they sacrifice their own rights, and often their own self-respect in a futile hope that somehow their action will atone for the real or imagined sins of their ancestors. arabs had slaves. as long as the slave was not muslim it was legal. arabs were even the organizers of the african slave trade to the west. yet there is no arab guilt over slavery. the romans had their entire economy powered by slaves. and often their own people were slaves. yet there is no italian or roman guilt. and the ultimate irony about the american slave trade was that many african tribes made raids on other tribes and then sold their human booty to western or arabic slavers, yet there is no african guilt. why white guilt then? one of the reasons is the media. more: queen of succubi presents white guilt fact or myth? —————————— white guilt: today, tomorrow, and forever just recently, after declining a funding request from one of chicago's numerous beggars, i heard a most peculiar thing. the man yelled at me as i walked away: ""i'm sorry i'm not white."" at first i assumed he was talking to someone else; then i saw that he wasn't. his tactic must have been an attempt to shame pedestrians into giving him more change. presumably, as the man did not look like a novice to this ancient profession, it must be a strategy that, with the exception of this occasion, works, which tells us quite a bit about the psyche of caucasian americans. more: american renaissance news: white guilt: today, tomorrow, and forever —————————— the myths behind white guilt - part 1. the slave trade one of the many weapons which our opponents use against us, and also against others of european ancestry, is often termed historical white guilt. those who hate us point accusingly to our empire, and to our involvement in the transatlantic slave trade with the implication that we, particularly the british and european americans, are uniquely guilty of crimes against other races. they believe that, by making us feel guilty about our past, we will be less inclined to object to what is done to us on behalf of our alleged 'victims'. more: the myths behind white guilt - part 1. the slave trade | national policy institute here is an accurate depiction of white guilt at work every day in north america and europe. ."	oh blah! blah! blah!  what the devil do comanches know?  the sisterhood and brotherhood of sioux, navajo, iroquois and other sundry tribes.	sarc
you could even have (4):4. geological evolution, explains how all the geological features came to be.	yet another application of a different meaning of the word in an effort to group everything in science that you don't understand and won't accept under one word.	notsarc
go ahead, delude yourselves. that's what you do best. emoticonxrolleyes	i love it when straight, christian folk who disapprove of gays seem to know so much about what it is to be gay - how it feels, how they became that way, the nature of their relationships and whether or not its something they can control. hey archangel - if you ever need brain surgery i know a fantastic auto mechanic you can talk to. emoticonxrolleyes	sarc
when two gay men get together and have sex that produces a kid is the day i will defend gay marriages.plus if this is ok then why do gays need organizations like nambla to recruit children into the gay life style.	so producing a child is the defining characteristic of a marriage? what about love, trust, respect, companionship? my wife and i may decide to not have a child, does that mean our marriage should be made illegal? again, you keep posting nambla this and nambla that. nambla is a group of deviant pedophiles, homosexuals despise this behavior too. grow up dhard...i mean dmg2fun. ;)	notsarc
"is that why there are tens of thousands of ""christian"" religions?"	you got it. people make mistakes. finally you see that scientists are just as human as religious people.	notsarc
holy shit :( that's why i never take stuff from people i barely know. i know a guy who got tricked into smoking crack.  i successfully quit smoking, and hope to re-kick my caffeine habit. weed was by far the hardest for me to quit, since it kind of immerses you in the subculture. you end up having to cut people off from your life, because peer pressure really isn't a myth. in fact, weed is the only drug people ever try to insist i use. i guess it's because it's perceived as harmless.	i'm a little surprised- i've found that pot smokers are usually the least pushy. usually they're laid back enough to just offer, unless they forget to offer. i've only ever been pressured to drink by one person, and that's all the peer pressure i've received. i'm not sure if it's the people i hang with, who almost all use something but are very laid back, or if it's that i'd be hard to ressure so that people don't try. what's your experience been?	notsarc
i didn't feel that i needed to spell it out in excruciating detail for you.	oh, i think you take delight in spelling it out in excruciating detail. otherwise, you'd reply on point.  	sarc
there are no criminal penalties for private individuals and organizations violating the constitutional rights of other private individuals. your backpack and person may be searched without a warrant if they have reason to suspect you of having stolen something. as there are no penalties that means there is no crime having been committed. the civil rights act of 1964 is another matter of discussion entirely. unfortunately until lower court cases build precedent to show that firearms ownership is a civil right and will be treated as such there is nothing that can be done when private individuals choose to prohibit firearms on said property.	a cop tried that in school and got sued and lost, a private individual will get sued for assault, and false imprisonment at the least. there are more cases each day but one thing the justices did mention was marbury v madison. you can ignore an illegal law with impunity. we have the ruling. we also have past cases quoted in the h eller and mcdonald cases. you implied there were none and that is false. would you like to take a stab at nunn v, state of georgia for instance? star gazer cited a lower court ruling that the gun grabbers used just as sinjin used an earlier, oveturned case in people v zirillo. how can you miss so much?	notsarc
my moral compass does not care if genesis is literally true or not. can anyone explain why it should?	"well, if genesis was in fact true, then we would have to assume that god is real and the bible more or less explains what he wants, right? and if there is someone ""up there"" who will damn you to eternal torment if you don't do what he wants (which is one interpretation of the bible) than that might effect the way you act. i realize that that isn't exactly the same as changing your moral compass, but history has demonstrated that most people's moral will stretch to accomodate pressing needs, and i think an actual vengeful diety would qualify."	notsarc
you do have the right to marry someone you love if you are gay or lesbian in massachusetts, as of today. mana'ia, you have the right to marry all of those rich people if they consent. you have the right to marry rich people of the same sex, if you live in massachusetts. you could even marry someone just because of love who is of the same sex there.	no i can't marry them becasue some of them are married. also none have intent to li ve within mass.	sarc
the most horrid thing in the world is the self iterating nature of fear. people undergo mass hysteria much to easy, which is one reason why i don't like the news, especially fox news.	:d i love how no matter what we're talking about on createdebate, politics, and usually fox news, inevitably comes up. haha.	notsarc
modern-day citizens are far more likely to be aware of the sheer range of religious views in human cultures, past and present, and the consequent improbability that just one of them (and hey, waddaya know? it's mine!) is wholly true and all the others wholly false. this leads some into woolly new-age-ist pick-and-mixing; others to conclude that the world's religions are all the product of a similar, purely mundane, process of cultural evolution, and that none actually reflects fundamental truths.	these aren't the only two options available. the many philosophical views of the material world or ethics don't mean these two things don't exist.	notsarc
because it will encourage teens to engage in riskier behavior. abstinence until marriage is still the best way.	yep, suppressing natural behavior is always the way to go. we should also get them to stop pooping.	sarc
the fact that you think life can be created out of non-life in 10 years show how little you know about biology	actually, 2 viruses and a bacteria have been constructed by building the genome from nucleic acids.	notsarc
michele, that is a red herring and you know it.........don't insult african americans fight for rights with gay marriage.......	don't you insult african americans!  i have posted a number of times links and comments by prominant black leaders who infact do support gay marriage. when will you stop your 'don't insult african americans' lies when you know all too well just how wrong you actually are?  oh that's right...never, because you just don't care what anyone thinks if it at all differs from your opinion.  weren't you spanked enough in the 'banned people' forum?	sarc
i wonder how many are exaggerated.	oh, probably about as many as there are killed by bayonet lugs, pistol grips, heat shields, detachable magazines, and folding stocks.	notsarc
i would not be concerned considering the source - newsmax is a notoriously right-wing site that is hardly considered a reliable source.they are about as reliable as the john mccain campaign or fox news(hee hee). newsmax has a list of false claims. and quite personally, most of the claims seem kinda wacko - way out there. send it into factcheck or something.	wow! i didn't know that. thanks! should i read the new york times instead?	sarc
you haven't provided any evidence the bible is a fairy tale. but i do think you like the sound of those last two words in the previous sentence. it's god or the government (romans 13) in the nt who dispense capital punishment. if you weren't so consumed with your illicit gay sex escapades to read the nt you would have known that. keep screwing around and god himself just might take you and/or your buddy jazy off the earth like he did with annanias sapphira in the book of acts.	does the military have a position on this or have any data to show it helps or hurts something? really that is what it should come down to.	notsarc
pirates could load up their ships on the potomac river and sail out sea.	and for years they did. they still can. again, there is not a real problem with pirates.	notsarc
thats precisely the problem: saints are good for one thing only, hence monica. poor bill! he needed a woman not a saint.	'poor bill' ? yes poor poor bill, i really feel sorry for him for having the misfortune to meet monica . anybody who had the bad luck to meet monica deserves our compassion and pity. yes.... poor poor bill....so hillary was a saint and lord knows what monica was !	sarc
sorry my brain wasn't working that early this morning. what i was trying to say was i can't understand those who wish to completely take guns away from civilians. now i think it does get a little extreme with owning several m-16s, but if i want to own a pistol, a shotgun, and some fancy automatic, well that's my right.	well, maybe the pistol and the hunting rifle, what do you need an automatic weapon? have the deer gotten faster?	sarc
you stiff-necked people with uncircumcised hearts and minds. you're just like your fathers - you always deny the holy spirit. - acts 7:51now repent, you christ-denying, god-bashing radical heathen, before you wind up in the pit.	repent, you christ-denying, gay bashing radical heathen.. well, you already are going to end up in the pit.	sarc
. if you can inject me with something that compels me to seek out and drink a coke, then i am not acting freely, and if i am not choosing to act in a certain fashion, then intelligence is not involved, at least not directly, in what i do.	"well this involves the free will / determinism debate, you say you aren't free if your preferences are implanted... i say you are free when you act in accordance with your preferences, regardless of how those preferences were arrived at. i think to claim you need to ""choose"" your preferences is absurd, as the act of choosing requires prior preferences, which presumably also required a choice.... and the question of how we acquired our first preference arises..."	notsarc
i think you have your image of an assault weapon slightly skewed. an assault weapon by its very name is a weapon designed to harm another human. this does not mean full auto it just means that it was never designed to be a target/hunting/self defense weapon.	"actually you are incorrect. the most commonly used rifles on the competition circuit are so-called ""assault weapons"".the ""assault weapon"" moniker is a term just recently fashioned to describe a military looking weapon.there are several target competitions designed solely for these types of rifles."	notsarc
yes, in the textbooks of most every public school biology book.why? because it's a good theory, and has yet to be dimissed through reason.enjoy learning about it, once you do maybe you'll have some understanding of it.-mach	im still waiting to find the text book that will show me how to get perfect order out of nothing explodeing!. what we need is theory to revolve around facts not facts to revolve around theory, other wise all we are ever gonna be are unanchored ships on stormy seas!..	sarc
there are so many flaws and basic fundamental errors in reasoning here... i think my iq dropped an even 50 points just from reading it.  ss, you're beyond help	lol...well why don't you use your brain and tell me how and why breasts formed then. why would they get selected for in the first place? ns can't see into the future. have any evidence of a reptile with breasts?	sarc
atheism does not show 'faithful devotion' in any ultimate reality or deity. it is the lack of a belief (the belief in gods). your definition of religion is thin.	yes, they do show a faithful devotion to the ultimate reality that there are no gods. you're an atheist, aren't you?	notsarc
the fact is that these countries supplied trained terrorists that hijacked the planes that were used in the 9/11 attacks. the fact is that these countries are hosts of al qaeda training camps your 'proof' that iraq deserves or military onslaught is a jordanian terrorist named zarqawi operating out of iraq. he was a terrorist in jordan before he moved to iraq, and there are still numerous al qaeda training camps in jordan that we have not addressed anyway, you have been asked to show that iraq has a single al qaeda terrorist camp which is protected or acquiesed by iraq	i'm surprised at the density of posters still attempting to tie zarqawi to saddam's government or (prior to us occupation resistance) al qaeda. his actions in iraq prior to the us invasion were limited to kurdish territory, where saddam was attempting to contain that rebellion, and zarqawi was never a disciple of bin laden. zarqawi's bio has been reviewed on the internet many, many times: http://www.weeklystandard.com/conten...4/094npvzg.asp as to al qaeda training camps in saudi arabia, they do exist in spite of publicized saud government attempts to eliminate them. even the most naive poster with even a minute understanding of the saud steel grip on their nation should be able to comprehend that if the sauds didn't want something, it wouldn't be there. and need i mention pakistan? http://www.wtnh.com/global/story.asp?s=1381324 http://www.nationalreview.com/commen...0402090859.asp	notsarc
'what is missing from public consciousness is that the rulings of the courts starting with parker in 2007 are devastating defeats for the gun rights core doctrine that the purpose of those gun in private hands, outside of the knowledge and reach of a governing authority, is to maintain an anarchic balance of power between a privately armed populace and any and all government. the political leadership to carry those rulings forward does not exist.' second amendment, gun control, the potowmack institute i'm a bit confused. it seems like the supreme court has taken a much more moderate position on the issue than people like you typically advocate. perhaps you could clarify. what gun laws do you support?	oh no you didn't! not g earnst website?  oh yes you did! that would be like me quoting from nato's website.  po tow mack institute emoticonxsmilie  potomac river humm.	sarc
wait? why again do we need this law? didn't the anti-gunners say the mexican violence is why we need more gun control? what goal posts have been moved? that was a b.s. cheap shot! like always sinjin, your gun control solution would do nothing to solve actual problems! you do care about the real problem don't you? or is it that you only hope that you can get control of the american people? america? do you want to be controlled by sinjin?    a google search for mexican violence machine gun grenades  the myth of 90 percent: only a small fraction of guns in mexico come from u.s. - presidential politics | political news - foxnews.com	let's wait and see if the chain of possession comes to light.  your demand that any tightening of our firearm sales regulations must curtail all cartel bloodshed. who do you suppose the mexican president hopes to protect from guns arriving from the us?  i am prepared to offer my fingerprint every time i purchase a firearm and so should you. to exclude ourselves from those prohibited from buying.	notsarc
i have to ask: have you actually read what you just quoted?i know that must sound rude, but i can't for the life of me see the connection with the rest of the thread - or indeed any of the points you're trying to make. non-random (or environmentally cued) amounts of variation is not the same as directed variation. nor is there any reason to believe that these genetically regulated 'responsive' rates of mutation did not arise, originally, as a random mutation themselves. you're clearly very excited about something, but i can't see what it is; sorry!	and can you please tell me the difference between nonrandom variation and directed variation? i'd also like a link to verify what you say. thank you. god bless!	notsarc
take the same poll in detroit and i wonder what the results would be.	not the best school system there although the mayor has a nice car i hear emoticonxclown	sarc
newsweek screwed up. newsweek should be punished by the world court for inciting riots and causing deaths with a fraudulent story.	did you even notice that they were not the first to report it? oh wait, you didn't because you are obviously using the fallacy of selective observation.  	sarc
it's technically not killing. killing means making it dead. for the most animals, the indicator for life is brain activity (note: brain activity is one of the requirements of life, but it's not the definition). when the sperm meets the egg, there is no brain activity. in fact there maybe no brain activity until the end of the first trimester.	actually, at 24 weeks is when the the interconnection of the fetal brain begins. the nerve cells from the neocortex begin to synapse with the nerve cells of the thalamus. it is at this point that bursts of recognizable brain waves start to appear among the random signals that go on before. it is at this point that some scientists believe a fetus can feel pain as well.it is also at this point that a fetus can possibly survive outside of the womb (23-24 weeks), though the cance of survival is low and the risk of impairment very serious. this point probably won't change with technology either because the fetal lung is not mature enough until this point for even mechanical-assisted breathing.	notsarc
it's nice to think that you'll 'plan' a child later but, life seldom works that way. i'd hate to think that once you're finally ready to have a child, your uterus has been scarred to infertility or have sever complications in conception, carrying the child to term or delivery. i'd be ironic for another yuppy type who can't have children on their own due to an abortion to have to incure greater medical costs to have one or legal costs to adopt...and maybe even seeking a foreign child as there aren't any easily to be had here...since they were all aborted. also, the older you get, the more health issues possible for the child.	i'll have you know that the abortion went without a hitch, and my uterus is perfectly healthy, thankyouverymuch (not that it is any of your emoticonxcensored business), and yes, i do plan to have a child in the future, and don't really care what you think about it.	notsarc
"as for who plays 'word-games', it seems that you missed this... #19 ""new peppered moth stuff""he went on for some time trying to undermine my posts based on the use of a word which most people have a problem with.there's also the problem with darwin claiming a tautology was a better term than ""natural selection"", this was debated for some time, even though i posted the actual words of darwin.the thread ""unto the ages of ages"" developed into a debate over whether something could be both ''more accurate' and wrong, thanks ursus!wja and slp argued over the word 'applied', then 'published'; whether dembski had, and then changed this to 'proved' (see ""looking for intelligence"" thread)lurch/ungerdunn etc over what is a 'noun'. multiple personalities aside, this debate over 'nouns' lasted for months. he resorted to no better argument then 'you're wrong'. a great debating style!as for debating styles....waxy enters a debate on science/math says that i've been refuted somewhere else, by someone else, and then leaves; does the same thing on these creation/evolution debates... only adds a few insults in the process... not wishing to debate, just to name call.mach is happy to admit he doesn't read my posts/skims over them but wants to both debate and not debate them - claiming he's got a time problem... and asks me to post stuff he's already replied towould you count as a word-game the two incidents where you've made a claim about me being insulting, and when i've asked you to point it out, you can't?one time you were so flustered you told me you were going to warn everyone about me. you make allegations then don't back them up.archilochus makes allegations that i don't understand the word 'chance' but is un-prepared to come up with a definition, just repeats that i don't understand it. he'll go on repeating this, because it is a replacement for debate.all the while you guys are very shy when it comes to debating each other's mistakes; such as hank describing the world as egg-shaped, etc.in short you make so many 'just-so' statements with little recourse to evidence, in an effort to drown out anyone who differs in opinion from yourself. hence the total unwillingness to seriously tackle anyone from your own side who is eithera) wrongorb) rudebut in short, if someone posts here a statement, and they can't even be sure what they mean by it, then it doesn't bode well. that is what has upset a number of people; when this has been pointed out. this is also why many pro-evolutionists are so quick to resort to ad hominem here. that's what this thread of yours is an attempt at - and at best it is something that suggests only other people are guilty of this crime."	"no, i for one dislike your posts because i know you intentionally write irrational posts to help support your religious cause.   just for the record montalban, basically every single legitimate scientist is ""pro-evolution"". creation theory is not taught in public schools, not by chance, but because...*gasp* it's religious mumbo jumbo. there is no evidence to support it. creation fiction has made no progress with it's ""faith-based"" (lackofevidence) with rational people.   and i'll also say that i'd welcome ad hominem over irrational thinking any day. ad hominem is just a lack of patience, or someone who doesn't care to hide their emotion or opinion. irrational thinking on the other hand is often only cured by death. someone guilty of ad hominem can still hold a rational debate. the irrational..well, why bother?   -mach"	sarc
we need more pro gun control advocates on this forum, there are nto enough and this is such a good debate topic. i think we shoot them down so much they gave up	this is a free market of ideas. the good ones survive. the bad one die like dinosaurs.	sarc
many who voted for this said as much. they're hoping that in a few years gays will actually get full rights. we can only hope.	that's good. you're right, all we can do is hope and pray (i pray for things like this every day, and in a way, god has answered my prayer in this case).	notsarc
all what simone does is stir things up. i am sorry that those little girls died but to paint all men with the same brush is sexism in reverse. some men do not like women, but some women seem to hate men, for reasons unknown to me	ah, so we shouldn't get all stirred up because little girls are singled out for slaughter?please excuse me for having misplaced priorities.	sarc
