sentence1	sentence2	label
it is a good idea for children to past their first earlier life in the cities	in my country the best schools, universities and institutes are located in cities, and todays education is one of the most important parts of our children's life	real_example
children who live in cities have a lot of entertainment	it is acknowledged that a large number of creational facilities are built in cities	common_knowledge
children who live in cities have a lot of entertainment	playgrounds, parks, science museums, cinemas etc	common_knowledge
children who live in cities have a lot of entertainment	in countrysides we hardly ever see creational facilities	common_knowledge
they can learn a lot of things by watching television and surfing through the net	in big cities children access to media easily	common_knowledge
they can exchange their knowledge, they can learn different cultures	via internet they can have connection with the other children all around the world	common_knowledge
there are a large number of opportunities in privat works that you cannot find them when you work for the others	in your job you can be boss of yourself; however, in the other jobs someone else are your boss	common_knowledge
when people work for themselves they make more profit for themselves, but in the other jobs you make profits for the other such as your manager	nowadays most of them pick up this profit without sharing a small sum of it with their workers, and from my point of view it is unfair	common_knowledge
there are some authorities in privat jobs that workers are always looking for them while they are working for the others	when you work for yourself you can punch in and punch out whenever you want	common_knowledge
when people face with a failure they can learn a large number of things from that failure, therefore in the next effort they try to avoid doing and repeating that mistakes	most of inventors in the first phases of their job face with some problems and defeats, but in the next stages they learn how to deal with problems	common_knowledge
experience shows while people doing a job constantly, they become more experienced in that subject, so in the final effort they become successful with the high percentile	scientists experiment a substance for a long time, after they gain lots of experience and knowledge about that subject they decide to make it final	common_knowledge
human needs for food is increasing as well	day by day population is increasing	common_knowledge
farmlands are vital for human life	we need farmland to grow crops such as wheat and corn, and there is no doubt that without food people cannot alive for more than some weeks	common_knowledge
they need land to build their houses on it	people need shelters to protect themselves from mother nature such as wind and flood and wild animals	common_knowledge
they need land to build their houses on it	dwelling is one of the most important human needs after food which is undeniable	common_knowledge
they do not need so much land that people need	the population of endangered animals are less than people's population	common_knowledge
we have to be aware to never judge with their appearance	some people cheat their fiance before marriage by showing a cheerful face and well spoken; however, after getting marriage they show their real personality	invented_instance
we have to be aware to never judge with their appearance	there are people who play a role and cheat the other individuals with their playing	common_knowledge
there are some people who are black skin, fat and frown, nonetheless they might be a great person for leaving and colleague	i have a neighbor who are old, black skin and frown and i had always panicked of her	real_example
there are some people who are black skin, fat and frown, nonetheless they might be a great person for leaving and colleague	she asked me to stay with her till my parents come, also she was great in hospitality and her behavior was unforgettable	real_example
there are some people who are black skin, fat and frown, nonetheless they might be a great person for leaving and colleague	i had to never judge with people's appearance	common_knowledge
a single international language serves an economic purpose	without the availability of the same language, there might be a chance that misunderstanding and conflicts would ensue over business negotiations, impeding collaborations between them	common_knowledge
if people are equipped with a single international language, they can tell each other smoothly about their countries' specific cultures such as the traditional customs or the modern lifestyles, which enables people to expand their outlooks, viewing the world in new angles	when people travel to foreign countries, the local people can introduce the tourist attractions to such people with the command of the universal language, helping foreign visitors have an enjoyable exotic experience	invented_instance
a universal language is an integral part of cultural communication and interactions	if people are equipped with a single international language, they can tell each other smoothly about their countries' specific cultures such as the traditional customs or the modern lifestyles, which enables people to expand their outlooks, viewing the world in new angles	common_knowledge
people may be impressed by the cultural values brought with the universal language, eroding a sense of national belong	some asians are seeking individualism, previously denied by many asian countries	real_example
a single international language may, to some extent, erode the cultural identity of a nation	people may be impressed by the cultural values brought with the universal language, eroding a sense of national belong	common_knowledge
following fashion trends enables people to keep up with the world's latest transformations, which is of vital importance if we consider the fact that people are living in a global village today	when individuals keep the habit of grasping the world's cutting-edge fashion information, they are gradually changing their attitudes to viewing the world, which means they are more open to accept diverse voices from people around the world	common_knowledge
following fashion trends enables people to keep up with the world's latest transformations, which is of vital importance if we consider the fact that people are living in a global village today	they might fall behind shortly	invented_instance
they might fall behind shortly	if they stuck to their own fashion styles, disregarding the world's top fashion designers' achievements, they would stay conservative in their own worlds	invented_instance
without following fashion trends, such people would have a hard time choosing and matching clothes, let alone forming their own dressing styles	people with inadequate aesthetic knowledge or poor originality develop their own senses of fashion when treasuring the latest fashion information	common_knowledge
the world would look monotonous	following fashion trends constantly may undermine individuals' personalities	common_knowledge
the world would look monotonous	individuals purchase their clothes according to the latest fashion trends, which may result in the phenomenon that people would wear the same style of clothes	invented_instance
such aid could also create a win-win situation	underdeveloped nations no doubt receive direct benefits through such deeds	common_knowledge
related research is conducted accordingly to conquer the problem, promoting the development of the pharmaceutical industry	for developed nations, new medical problems may very well arise from the work in underdeveloped nations	invented_instance
it is inhumane to watch one's fellowman struggle against famine and poverty without doing anything to help, especially when the onlooker takes no effort to do so	compassion, a virtue preached in almost all religions from buddhism to mohammedanism, is what distinguishes us human beings from animals	testimony
the potential market in those poor countries, most of which has a huge population, is also a thing worth mentioning	the underdeveloped nations, in return, may export local agricultural products, mineral products with discount to the former, boosting each other's economy	common_knowledge
health education causes long-term positive effects on our next generations	if a child is educated to have a hygienic lifestyle at a very young age, he also keeps it when older	common_knowledge
health education will help people to have right choices of treatment to recover more quickly	health education will prepare for people especially children necessary knowledge to protect themselves from risks of diseases	common_knowledge
health education will help people to have right choices of treatment to recover more quickly	many diseases which may be cured easily can turn to serious ones if we do not have right treatment	common_knowledge
preventative measures will help improve general health state of all citizens	vaccines will guarantee that pregnant women and their babies are protected from serious infectious diseases such as flu, smallpox, rubella so on	common_knowledge
investing money to enhance the general health state is a totally right decision	preventative measures will help improve general health state of all citizens	common_knowledge
the government can save a lot of money for our country's health budget	the cost of treatment is often much higher than that of prevention	common_knowledge
today entertainment is easier for people to enjoy than ever before	the fact is that such news media as televisions, radios, or newspapers are bringing many news on entertainment sector from all over the world to everybody	common_knowledge
there is a strong likelihood that today people are able to know the world better	it is clearly seen that mass media provide people with a variety of global news on all fields, including political situation, economic change, global warming, and so forth	common_knowledge
the progress of news media is an advantageous development	it enriches people's knowledge with worldwide information	common_knowledge
knowing their background very well will enable the juries to analyze the crime before coming up with a judgment	take a person who has not murdered anyone but is suddenly found to be guilty	invented_instance
knowing their background very well will enable the juries to analyze the crime before coming up with a judgment	the juries will be able to know weather the individual committed the crime intentionally or due to circumstances by knowing the facts about the person	invented_instance
it would be easier for the juries to make a decision if they know about the past information about the criminal	punishment can be given in accordance to the condition	invented_instance
exposing them to the past records of the criminal can give them more room to think rationally and finally put the pieces together in order to produce a more meaningful decision	juries are a group of people who have no or less knowledge regarding law	common_knowledge
the convicted will also receive a fair action	exposing them to the past records of the criminal can give them more room to think rationally and finally put the pieces together in order to produce a more meaningful decision	invented_instance
when the background of the convicted is 'dug' deeper and is revealed to mass of anonymous people, his privacy is being jeopardized	if finally he is proven innocent, he may feel embarrassed to face the public	invented_instance
they can improve their results, break records and bring victories to their own countries	sports events are good chances for excellent athletes to meet and learn valuable experiences from one another	common_knowledge
there are many good opportunities for discovering different cultures	a large number of people will gather in the host city for sport events	common_knowledge
sport events with the spirit of healthiness, honesty and fairness can help strengthen understanding, friendship and solidarity among nations	there are many good opportunities for discovering different cultures	common_knowledge
sport events with the spirit of healthiness, honesty and fairness can help strengthen understanding, friendship and solidarity among nations	after sharing competitive but interesting moments in each competition, the competitors often shake hands friendly and congratulate the winners, which can lead to an improvement in the relationships among nations	real_example
sport events help to wake up love and responsibilities strongly in each citizen	sporting occasions play an essential role in raising patriotic emotions in both athletes and spectators	warrant
sport events help to wake up love and responsibilities strongly in each citizen	seeing national flags be honored may be the most emotional moments to each athlete	invented_instance
sport events help to wake up love and responsibilities strongly in each citizen	the athlete also seems to be more aware of his responsibilities and he wants to contribute more to his beloved country	invented_instance
when witnessing our national flags flying proudly among others, many of us can stop hiding our pride and happiness	when vietnam became the champion of seagames for the first time in 2008, a festival atmosphere permeated into the streets	real_example
when witnessing our national flags flying proudly among others, many of us can stop hiding our pride and happiness	people from all ages turned out to the streets with flags, banners and they sang aloud songs of ho chi minh president	real_example
when witnessing our national flags flying proudly among others, many of us can stop hiding our pride and happiness	the eager atmosphere lasted many next days	real_example
when witnessing our national flags flying proudly among others, many of us can stop hiding our pride and happiness	some hooligans were so excited that they took part in motor racing or using fireworks illegally	real_example
some hooligans were so excited that they took part in motor racing or using fireworks illegally	the hooligans only took a minority of people	real_example
they are likely to understand their parents' hardship, to respect values of money and to form a good habit of saving	children can learn about the hardship of earning money	warrant
they are likely to understand their parents' hardship, to respect values of money and to form a good habit of saving	when they take some kind of paid work such as looking after babies, doing housework and keeping shops, they will have some life experience and skills which make them mature and can deal with many different situations in real life	invented_instance
when children take jobs, they tend to be more responsible	whether they can earn money or not will depend on their effectiveness and attitudes in working	common_knowledge
when children take jobs, they tend to be more responsible	to keep their jobs, children will have to try their best to finish their duties	common_knowledge
to keep their jobs, children will have to try their best to finish their duties	if a child works as a shop assistant, he will have to keep an eye on good and products, calculate prices correctly and take responsibilities for any lost	invented_instance
children will be more material, neglect their study for earning money or be exploited by the employers	if children get good care and instructions from their parents, they can take advantages of the work to learn valuable things and avoid going in a wrong way	invented_instance
experience gained through traveling to different places, meeting different people and even at job goes long way	this experience also makes them aware of what they would like to make of their life	common_knowledge
taking a break not just has benefits but it also comes with some negative impacts	once student's starts earning, they might not like to go back to studies where they would lose their financial independence	invented_instance
taking a break not just has benefits but it also comes with some negative impacts	there is also a risk of student never going back to university or higher education	common_knowledge
taking a break not just has benefits but it also comes with some negative impacts	probably some might take some short term courses instead of proper and complete university education, which will help them to get a better job and salaries	invented_instance
taking a break not just has benefits but it also comes with some negative impacts	this might only help them in a short run as it is a known fact that to make a reasonable career in longer runs, one needs a proper and higher qualification	warrant
taking a break not just has benefits but it also comes with some negative impacts	they might even find it difficult to adapt to education environment	common_knowledge
it is certainly true that university education is of paramount importance for certain professions such as doctor, engineer and lawyer	without proper training and knowledge, it would be impossible for them to perform their best in their careers	common_knowledge
it is certainly true that university education is of paramount importance for certain professions such as doctor, engineer and lawyer	not only that, when they are in a university, they will have the opportunity to share their knowledge as well as to network for business associates and partners	invented_instance
it is certainly true that university education is of paramount importance for certain professions such as doctor, engineer and lawyer	this can benefit them in future when they intend to open up their own companies or hospitals	warrant
there are also a significant number of people who are very successful in their fields without going to university	take for instance those who start their own business	common_knowledge
there are also a significant number of people who are very successful in their fields without going to university	for some of them it proved to be a profitable job	common_knowledge
there are also a significant number of people who are very successful in their fields without going to university	michael dell who is the founder and the ceo of dell left college at 19	real_example
there are also a significant number of people who are very successful in their fields without going to university	he started his computer company in his college dorm room	real_example
there are also a significant number of people who are very successful in their fields without going to university	he used his earnings as well as his family's loan in order to progress to be who he is now	real_example
individuals born with talents have also a high chance to be successful	people with natural talents are also most likely to excel in their life	warrant
most of them will be forced to take up careers which are poles apart from what they had studied for	if senior workers dominate the working sector, there will be lesser job opportunities for the fresh graduates	common_knowledge
most of them will be forced to take up careers which are poles apart from what they had studied for	a medical graduate might find it very disheartened when he had to spend around five precious years studying medicine and at the end of the day, he will have to take up another profession rather than doctor due to the insufficient job opportunities available	invented_instance
most of them will be forced to take up careers which are poles apart from what they had studied for	due to the lack of genuine passion on the work which was not of their option, there is a greater possibility for their performance standard to dwindle at their workplace	common_knowledge
it would indeed be better if at an older age, opportunities are given to the younger ones	not all elderly workers are physically well	common_knowledge
it would indeed be better if at an older age, opportunities are given to the younger ones	the academic institution will have to pay for his medical bills, resulting in more loss for the institution	invented_instance
they will not be able to give their best in whatever they are doing	the stressful life that an aged teacher goes through will definitely take a toll on him	invented_instance
it is highly recommended that the retiree come over to the companies or hospitals to have regular sessions with the present staffs to bridge the gap between them and to pass on their knowledge	their invaluable experiences and knowledge in their respective fields such as engineering, medicine, and law can certainly be beneficial to the younger generation	common_knowledge
the expertise of the senior workers who had retired should never be underestimated	it is highly recommended that the retiree come over to the companies or hospitals to have regular sessions with the present staffs to bridge the gap between them and to pass on their knowledge	invented_instance
most people nowadays prefer to use the internet to search for art work	the internet really brings them convenience	common_knowledge
most people nowadays prefer to use the internet to search for art work	we can browse the art work from all over the world at home	common_knowledge
most people nowadays prefer to use the internet to search for art work	people may not get a spiritual experience	common_knowledge
people may not get a spiritual experience	pictures online are only limited to a screen size	common_knowledge
most people nowadays prefer to use the internet to search for art work	the exhibits in museums or galleries are all life size and visitors can get a more direct felling	common_knowledge
in order to help visitors to learn more about the exhibits, museums hold various activities which make visitors be part of what they are seeing	at american museum of natural history, you can make a bone-by-bone reproduction of the museum's stegosaurus	real_example
in order to help visitors to learn more about the exhibits, museums hold various activities which make visitors be part of what they are seeing	at museum of art in new york, you can look at 17th century instruments while listening to their music	real_example
seeing an art work on computer screen is not the same as you watch it by your own eyes	you can't see the texture of the artwork which is very important to study the skills used by the artist	common_knowledge
seeing an art work on computer screen is not the same as you watch it by your own eyes	some details might be dim	common_knowledge
seeing an art work on computer screen is not the same as you watch it by your own eyes	these may influence the comprehension of the art work or historical objects	common_knowledge
